"Viewer Version";"2.91"
"COM HW Type";"RS485/USB Sensor Cable"
"COM HW Config";"Config String: COM4 , 115200, ECHOOFF"
"Sensor Cable Version";"1.8"
"Product Type";"Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config";"SHDLC Device Address: 0"
"Product ID";"SLF3S-1300F"
"Sensor Serial";"1949-000064"
"I2C Address";"8"
"Supply Voltage";"3.5 V"
"Command Address";"0x3608"
"Sampling Time [ms]";"5"
"Scale Factor Flow lin.";"500"
"Scale Factor Temp lin.";"200"
"Scale Factor Custom";"1"
"Sample #";"Relative Time[s]";"Flow linearized [ml/min]";"Temperature linearized [deg C]";"Custom []"
"2281";"11,3595";"-0,002";"32,845";"1,000"
"2282";"11,3635";"-0,002";"32,795";"1,000"
"2283";"11,3675";"0,000";"32,795";"1,000"
"2284";"11,3729";"-0,002";"32,870";"1,000"
"2285";"11,3783";"-0,002";"32,870";"1,000"
"2286";"11,3837";"-0,002";"32,925";"1,000"
"2287";"11,3868";"-0,002";"32,925";"1,000"
"2288";"11,3900";"-0,002";"32,925";"1,000"
"2289";"11,3931";"-0,002";"32,815";"1,000"
"2290";"11,3963";"-0,002";"32,815";"1,000"
"2291";"11,3994";"-0,002";"32,860";"1,000"
"2292";"11,4153";"-0,002";"32,860";"1,000"
"2293";"11,4207";"-0,002";"32,860";"1,000"
"2294";"11,4260";"-0,002";"32,860";"1,000"
"2295";"11,4314";"-0,002";"32,940";"1,000"
"2296";"11,4354";"-0,002";"32,940";"1,000"
"2297";"11,4393";"-0,002";"32,835";"1,000"
"2298";"11,4433";"-0,002";"32,835";"1,000"
"2299";"11,4473";"0,000";"32,835";"1,000"
"2300";"11,4526";"-0,002";"32,950";"1,000"
"2301";"11,4580";"0,000";"32,950";"1,000"
"2302";"11,4633";"-0,002";"32,940";"1,000"
"2303";"11,4686";"0,000";"32,940";"1,000"
"2304";"11,4740";"-0,002";"32,975";"1,000"
"2305";"11,4793";"-0,002";"32,975";"1,000"
"2306";"11,4847";"-0,002";"32,890";"1,000"
"2307";"11,4900";"0,002";"32,890";"1,000"
"2308";"11,4953";"-0,002";"32,890";"1,000"
"2309";"11,5007";"-0,002";"32,875";"1,000"
"2310";"11,5060";"0,000";"32,875";"1,000"
"2311";"11,5113";"-0,002";"32,895";"1,000"
"2312";"11,5153";"-0,002";"32,895";"1,000"
"2313";"11,5194";"-0,002";"32,905";"1,000"
"2314";"11,5234";"0,000";"32,905";"1,000"
"2315";"11,5274";"0,000";"32,925";"1,000"
"2316";"11,5327";"-0,002";"32,925";"1,000"
"2317";"11,5381";"0,000";"32,880";"1,000"
"2318";"11,5434";"0,000";"32,880";"1,000"
"2319";"11,5488";"0,000";"32,880";"1,000"
"2320";"11,5541";"0,000";"32,920";"1,000"
"2321";"11,5594";"0,000";"32,920";"1,000"
"2322";"11,5647";"-0,002";"32,845";"1,000"
"2323";"11,5701";"-0,002";"32,845";"1,000"
"2324";"11,5754";"-0,002";"32,915";"1,000"
"2325";"11,5786";"0,000";"32,915";"1,000"
"2326";"11,5818";"0,000";"32,895";"1,000"
"2327";"11,5850";"-0,002";"32,895";"1,000"
"2328";"11,5881";"-0,002";"32,895";"1,000"
"2329";"11,5913";"0,000";"32,840";"1,000"
"2330";"11,5993";"-0,002";"32,840";"1,000"
"2331";"11,6073";"-0,002";"32,930";"1,000"
"2332";"11,6127";"0,000";"32,930";"1,000"
"2333";"11,6180";"0,000";"32,935";"1,000"
"2334";"11,6233";"-0,002";"32,935";"1,000"
"2335";"11,6287";"0,000";"32,895";"1,000"
"2336";"11,6340";"-0,002";"32,895";"1,000"
"2337";"11,6393";"0,000";"32,895";"1,000"
"2338";"11,6433";"0,000";"32,875";"1,000"
"2339";"11,6473";"0,000";"32,875";"1,000"
"2340";"11,6513";"-0,002";"32,935";"1,000"
"2341";"11,6553";"-0,002";"32,935";"1,000"
"2342";"11,6606";"-0,002";"32,905";"1,000"
"2343";"11,6659";"-0,002";"32,905";"1,000"
"2344";"11,6712";"0,000";"32,905";"1,000"
"2345";"11,6765";"-0,002";"32,905";"1,000"
"2346";"11,6819";"-0,002";"32,895";"1,000"
"2347";"11,6872";"-0,002";"32,895";"1,000"
"2348";"11,6926";"0,000";"32,895";"1,000"
"2349";"11,6979";"-0,002";"32,950";"1,000"
"2350";"11,7033";"0,000";"32,950";"1,000"
"2351";"11,7073";"-0,002";"32,910";"1,000"
"2352";"11,7113";"-0,002";"32,910";"1,000"
"2353";"11,7152";"-0,002";"32,860";"1,000"
"2354";"11,7192";"-0,002";"32,860";"1,000"
"2355";"11,7272";"-0,002";"32,910";"1,000"
"2356";"11,7351";"-0,002";"32,910";"1,000"
"2357";"11,7391";"-0,002";"32,910";"1,000"
"2358";"11,7432";"-0,002";"32,830";"1,000"
"2359";"11,7472";"-0,002";"32,830";"1,000"
"2360";"11,7512";"-0,002";"32,900";"1,000"
"2361";"11,7565";"0,000";"32,900";"1,000"
"2362";"11,7618";"-0,002";"32,825";"1,000"
"2363";"11,7671";"0,000";"32,825";"1,000"
"2364";"11,7711";"-0,002";"32,935";"1,000"
"2365";"11,7751";"-0,002";"32,935";"1,000"
"2366";"11,7792";"-0,002";"32,920";"1,000"
"2367";"11,7832";"0,000";"32,920";"1,000"
"2368";"11,7911";"0,000";"32,920";"1,000"
"2369";"11,7991";"-0,002";"32,880";"1,000"
"2370";"11,8031";"0,000";"32,880";"1,000"
"2371";"11,8071";"0,000";"32,885";"1,000"
"2372";"11,8111";"0,000";"32,885";"1,000"
"2373";"11,8150";"-0,002";"32,895";"1,000"
"2374";"11,8204";"-0,002";"32,895";"1,000"
"2375";"11,8257";"0,000";"32,875";"1,000"
"2376";"11,8311";"-0,002";"32,875";"1,000"
"2377";"11,8350";"-0,002";"32,875";"1,000"
"2378";"11,8390";"0,000";"32,945";"1,000"
"2379";"11,8430";"-0,002";"32,945";"1,000"
"2380";"11,8470";"0,000";"32,920";"1,000"
"2381";"11,8551";"-0,002";"32,920";"1,000"
"2382";"11,8632";"-0,002";"32,930";"1,000"
"2383";"11,8685";"-0,002";"32,930";"1,000"
"2384";"11,8738";"-0,002";"32,930";"1,000"
"2385";"11,8791";"0,000";"32,930";"1,000"
"2386";"11,8831";"0,000";"32,925";"1,000"
"2387";"11,8871";"-0,002";"32,925";"1,000"
"2388";"11,8911";"0,000";"32,925";"1,000"
"2389";"11,8951";"0,000";"32,900";"1,000"
"2390";"11,8991";"0,000";"32,900";"1,000"
"2391";"11,9030";"-0,002";"32,880";"1,000"
"2392";"11,9070";"-0,002";"32,880";"1,000"
"2393";"11,9110";"-0,002";"32,850";"1,000"
"2394";"11,9189";"-0,002";"32,850";"1,000"
"2395";"11,9269";"-0,002";"32,940";"1,000"
"2396";"11,9322";"-0,002";"32,940";"1,000"
"2397";"11,9376";"0,000";"32,940";"1,000"
"2398";"11,9429";"-0,002";"33,005";"1,000"
"2399";"11,9482";"0,000";"33,005";"1,000"
"2400";"11,9536";"0,000";"32,855";"1,000"
"2401";"11,9589";"-0,002";"32,855";"1,000"
"2402";"11,9621";"0,000";"32,865";"1,000"
"2403";"11,9653";"0,000";"32,865";"1,000"
"2404";"11,9685";"-0,002";"32,890";"1,000"
"2405";"11,9717";"-0,002";"32,890";"1,000"
"2406";"11,9749";"-0,002";"32,890";"1,000"
"2407";"11,9829";"-0,002";"32,930";"1,000"
"2408";"11,9910";"0,000";"32,930";"1,000"
"2409";"11,9963";"-0,002";"32,920";"1,000"
"2410";"12,0016";"0,000";"32,920";"1,000"
"2411";"12,0069";"-0,002";"32,875";"1,000"
"2412";"12,0122";"0,000";"32,875";"1,000"
"2413";"12,0176";"0,000";"32,875";"1,000"
"2414";"12,0229";"-0,002";"32,875";"1,000"
"2415";"12,0269";"-0,002";"32,880";"1,000"
"2416";"12,0309";"-0,002";"32,880";"1,000"
"2417";"12,0349";"-0,002";"32,880";"1,000"
"2418";"12,0389";"-0,002";"32,920";"1,000"
"2419";"12,0442";"0,000";"32,920";"1,000"
"2420";"12,0495";"-0,002";"32,900";"1,000"
"2421";"12,0548";"0,000";"32,900";"1,000"
"2422";"12,0602";"0,000";"32,985";"1,000"
"2423";"12,0655";"-0,002";"32,985";"1,000"
"2424";"12,0708";"-0,002";"32,980";"1,000"
"2425";"12,0761";"-0,002";"32,980";"1,000"
"2426";"12,0815";"-0,002";"32,980";"1,000"
"2427";"12,0868";"-0,002";"32,880";"1,000"
"2428";"12,0908";"0,000";"32,880";"1,000"
"2429";"12,0949";"-0,002";"32,905";"1,000"
"2430";"12,0989";"0,000";"32,905";"1,000"
"2431";"12,1029";"-0,002";"32,850";"1,000"
"2432";"12,1082";"0,000";"32,850";"1,000"
"2433";"12,1135";"-0,002";"33,020";"1,000"
"2434";"12,1188";"-0,002";"33,020";"1,000"
"2435";"12,1241";"0,000";"32,905";"1,000"
"2436";"12,1295";"-0,002";"32,905";"1,000"
"2437";"12,1348";"0,000";"32,905";"1,000"
"2438";"12,1401";"-0,002";"32,895";"1,000"
"2439";"12,1455";"-0,002";"32,895";"1,000"
"2440";"12,1508";"-0,002";"32,900";"1,000"
"2441";"12,1548";"-0,002";"32,900";"1,000"
"2442";"12,1588";"-0,002";"32,940";"1,000"
"2443";"12,1628";"-0,002";"32,940";"1,000"
"2444";"12,1668";"-0,002";"32,930";"1,000"
"2445";"12,1748";"-0,002";"32,930";"1,000"
"2446";"12,1828";"0,000";"32,930";"1,000"
"2447";"12,1868";"-0,002";"32,935";"1,000"
"2448";"12,1908";"-0,002";"32,935";"1,000"
"2449";"12,1949";"-0,002";"32,930";"1,000"
"2450";"12,1989";"-0,002";"32,930";"1,000"
"2451";"12,2042";"-0,002";"32,900";"1,000"
"2452";"12,2094";"-0,002";"32,900";"1,000"
"2453";"12,2147";"0,000";"32,955";"1,000"
"2454";"12,2187";"0,000";"32,955";"1,000"
"2455";"12,2227";"0,000";"32,935";"1,000"
"2456";"12,2267";"-0,002";"32,935";"1,000"
"2457";"12,2307";"0,000";"32,935";"1,000"
"2458";"12,2387";"-0,002";"32,880";"1,000"
"2459";"12,2467";"0,000";"32,880";"1,000"
"2460";"12,2521";"-0,002";"32,960";"1,000"
"2461";"12,2574";"-0,002";"32,960";"1,000"
"2462";"12,2628";"-0,002";"32,955";"1,000"
"2463";"12,2668";"-0,002";"32,955";"1,000"
"2464";"12,2708";"-0,002";"33,000";"1,000"
"2465";"12,2748";"0,000";"33,000";"1,000"
"2466";"12,2787";"0,000";"33,000";"1,000"
"2467";"12,2827";"0,000";"32,960";"1,000"
"2468";"12,2867";"-0,002";"32,960";"1,000"
"2469";"12,2908";"-0,002";"32,920";"1,000"
"2470";"12,2948";"-0,002";"32,920";"1,000"
"2471";"12,3028";"-0,002";"32,880";"1,000"
"2472";"12,3108";"-0,002";"32,880";"1,000"
"2473";"12,3161";"-0,002";"32,900";"1,000"
"2474";"12,3213";"0,000";"32,900";"1,000"
"2475";"12,3266";"-0,002";"32,900";"1,000"
"2476";"12,3306";"-0,002";"33,000";"1,000"
"2477";"12,3347";"-0,002";"33,000";"1,000"
"2478";"12,3387";"0,000";"32,945";"1,000"
"2479";"12,3428";"-0,002";"32,945";"1,000"
"2480";"12,3481";"-0,002";"32,940";"1,000"
"2481";"12,3534";"-0,002";"32,940";"1,000"
"2482";"12,3588";"-0,002";"33,015";"1,000"
"2483";"12,3641";"0,000";"33,015";"1,000"
"2484";"12,3694";"-0,002";"32,920";"1,000"
"2485";"12,3748";"-0,002";"32,920";"1,000"
"2486";"12,3801";"-0,002";"32,920";"1,000"
"2487";"12,3855";"-0,002";"32,910";"1,000"
"2488";"12,3908";"-0,002";"32,910";"1,000"
"2489";"12,3961";"0,000";"32,960";"1,000"
"2490";"12,4015";"-0,002";"32,960";"1,000"
"2491";"12,4068";"0,000";"32,925";"1,000"
"2492";"12,4108";"-0,002";"32,925";"1,000"
"2493";"12,4148";"0,000";"32,880";"1,000"
"2494";"12,4188";"-0,002";"32,880";"1,000"
"2495";"12,4228";"-0,002";"32,880";"1,000"
"2496";"12,4281";"0,000";"32,945";"1,000"
"2497";"12,4333";"-0,002";"32,945";"1,000"
"2498";"12,4385";"-0,002";"32,885";"1,000"
"2499";"12,4439";"-0,002";"32,885";"1,000"
"2500";"12,4493";"0,000";"32,885";"1,000"
"2501";"12,4546";"0,000";"32,885";"1,000"
"2502";"12,4600";"-0,002";"32,975";"1,000"
"2503";"12,4653";"-0,002";"32,975";"1,000"
"2504";"12,4707";"-0,002";"33,005";"1,000"
"2505";"12,4746";"-0,002";"33,005";"1,000"
"2506";"12,4786";"-0,002";"33,005";"1,000"
"2507";"12,4825";"-0,002";"32,960";"1,000"
"2508";"12,4865";"-0,002";"32,960";"1,000"
"2509";"12,4918";"0,000";"33,020";"1,000"
"2510";"12,4972";"-0,002";"33,020";"1,000"
"2511";"12,5025";"-0,002";"32,915";"1,000"
"2512";"12,5079";"-0,002";"32,915";"1,000"
"2513";"12,5132";"-0,002";"32,970";"1,000"
"2514";"12,5186";"0,000";"32,970";"1,000"
"2515";"12,5239";"0,000";"32,970";"1,000"
"2516";"12,5293";"0,000";"32,955";"1,000"
"2517";"12,5346";"0,000";"32,955";"1,000"
"2518";"12,5386";"0,000";"32,930";"1,000"
"2519";"12,5426";"0,000";"32,930";"1,000"
"2520";"12,5465";"-0,002";"32,940";"1,000"
"2521";"12,5505";"-0,002";"32,940";"1,000"
"2522";"12,5558";"-0,002";"32,970";"1,000"
"2523";"12,5611";"0,000";"32,970";"1,000"
"2524";"12,5664";"0,000";"32,985";"1,000"
"2525";"12,5718";"0,000";"32,985";"1,000"
"2526";"12,5772";"0,000";"32,985";"1,000"
"2527";"12,5826";"0,000";"32,970";"1,000"
"2528";"12,5880";"-0,002";"32,970";"1,000"
"2529";"12,5933";"0,000";"33,010";"1,000"
"2530";"12,5986";"-0,002";"33,010";"1,000"
"2531";"12,6026";"-0,002";"32,940";"1,000"
"2532";"12,6066";"-0,002";"32,940";"1,000"
"2533";"12,6105";"-0,002";"32,945";"1,000"
"2534";"12,6145";"-0,002";"32,945";"1,000"
"2535";"12,6198";"-0,002";"32,945";"1,000"
"2536";"12,6251";"-0,002";"32,895";"1,000"
"2537";"12,6305";"-0,002";"32,895";"1,000"
"2538";"12,6358";"0,000";"32,955";"1,000"
"2539";"12,6411";"0,000";"32,955";"1,000"
"2540";"12,6464";"0,000";"33,025";"1,000"
"2541";"12,6518";"-0,002";"33,025";"1,000"
"2542";"12,6571";"-0,002";"32,875";"1,000"
"2543";"12,6625";"-0,002";"32,875";"1,000"
"2544";"12,6665";"0,000";"32,945";"1,000"
"2545";"12,6705";"0,000";"32,945";"1,000"
"2546";"12,6744";"-0,002";"32,945";"1,000"
"2547";"12,6784";"0,000";"32,950";"1,000"
"2548";"12,6864";"0,000";"32,950";"1,000"
"2549";"12,6944";"-0,002";"32,835";"1,000"
"2550";"12,6997";"-0,002";"32,835";"1,000"
"2551";"12,7050";"0,000";"33,025";"1,000"
"2552";"12,7104";"0,000";"33,025";"1,000"
"2553";"12,7144";"-0,002";"32,925";"1,000"
"2554";"12,7184";"-0,002";"32,925";"1,000"
"2555";"12,7224";"0,000";"32,925";"1,000"
"2556";"12,7264";"0,000";"32,900";"1,000"
"2557";"12,7304";"0,000";"32,900";"1,000"
"2558";"12,7344";"-0,002";"33,000";"1,000"
"2559";"12,7384";"-0,002";"33,000";"1,000"
"2560";"12,7424";"0,000";"32,975";"1,000"
"2561";"12,7504";"-0,002";"32,975";"1,000"
"2562";"12,7584";"0,000";"32,935";"1,000"
"2563";"12,7637";"0,000";"32,935";"1,000"
"2564";"12,7691";"-0,002";"32,935";"1,000"
"2565";"12,7744";"0,000";"32,895";"1,000"
"2566";"12,7784";"0,000";"32,895";"1,000"
"2567";"12,7824";"-0,002";"32,895";"1,000"
"2568";"12,7864";"-0,002";"32,895";"1,000"
"2569";"12,7904";"0,000";"32,940";"1,000"
"2570";"12,7944";"-0,002";"32,940";"1,000"
"2571";"12,7984";"-0,002";"32,990";"1,000"
"2572";"12,8024";"0,000";"32,990";"1,000"
"2573";"12,8064";"0,000";"32,940";"1,000"
"2574";"12,8143";"-0,002";"32,940";"1,000"
"2575";"12,8223";"-0,002";"32,940";"1,000"
"2576";"12,8276";"-0,002";"32,990";"1,000"
"2577";"12,8330";"-0,002";"32,990";"1,000"
"2578";"12,8383";"-0,002";"32,945";"1,000"
"2579";"12,8441";"0,000";"32,945";"1,000"
"2580";"12,8498";"-0,002";"32,915";"1,000"
"2581";"12,8556";"-0,002";"32,915";"1,000"
"2582";"12,8585";"0,000";"32,960";"1,000"
"2583";"12,8615";"-0,002";"32,960";"1,000"
"2584";"12,8644";"-0,002";"32,960";"1,000"
"2585";"12,8674";"-0,002";"32,990";"1,000"
"2586";"12,8703";"-0,002";"32,990";"1,000"
"2587";"12,8783";"-0,002";"32,935";"1,000"
"2588";"12,8864";"-0,002";"32,935";"1,000"
"2589";"12,8917";"-0,002";"32,980";"1,000"
"2590";"12,8970";"-0,002";"32,980";"1,000"
"2591";"12,9024";"-0,002";"33,025";"1,000"
"2592";"12,9077";"-0,002";"33,025";"1,000"
"2593";"12,9131";"-0,002";"32,920";"1,000"
"2594";"12,9184";"0,000";"32,920";"1,000"
"2595";"12,9224";"0,000";"32,920";"1,000"
"2596";"12,9263";"-0,002";"32,960";"1,000"
"2597";"12,9303";"-0,002";"32,960";"1,000"
"2598";"12,9343";"-0,002";"32,970";"1,000"
"2599";"12,9396";"-0,002";"32,970";"1,000"
"2600";"12,9449";"0,000";"33,005";"1,000"
"2601";"12,9502";"-0,002";"33,005";"1,000"
"2602";"12,9556";"-0,002";"32,985";"1,000"
"2603";"12,9609";"0,000";"32,985";"1,000"
"2604";"12,9662";"-0,002";"32,985";"1,000"
"2605";"12,9716";"-0,002";"32,995";"1,000"
"2606";"12,9770";"-0,002";"32,995";"1,000"
"2607";"12,9824";"-0,002";"32,985";"1,000"
"2608";"12,9864";"-0,002";"32,985";"1,000"
"2609";"12,9903";"-0,002";"32,945";"1,000"
"2610";"12,9943";"-0,002";"32,945";"1,000"
"2611";"12,9982";"0,000";"32,960";"1,000"
"2612";"13,0036";"-0,002";"32,960";"1,000"
"2613";"13,0089";"-0,002";"32,945";"1,000"
"2614";"13,0142";"-0,002";"32,945";"1,000"
"2615";"13,0195";"0,000";"32,945";"1,000"
"2616";"13,0249";"0,000";"32,960";"1,000"
"2617";"13,0302";"0,000";"32,960";"1,000"
"2618";"13,0355";"-0,002";"32,960";"1,000"
"2619";"13,0409";"-0,002";"32,960";"1,000"
"2620";"13,0462";"-0,002";"32,920";"1,000"
"2621";"13,0502";"-0,002";"32,920";"1,000"
"2622";"13,0542";"-0,002";"32,970";"1,000"
"2623";"13,0582";"-0,002";"32,970";"1,000"
"2624";"13,0622";"-0,002";"32,970";"1,000"
"2625";"13,0702";"-0,002";"32,965";"1,000"
"2626";"13,0781";"-0,002";"32,965";"1,000"
"2627";"13,0821";"0,000";"32,960";"1,000"
"2628";"13,0862";"-0,002";"32,960";"1,000"
"2629";"13,0902";"-0,002";"32,940";"1,000"
"2630";"13,0942";"-0,002";"32,940";"1,000"
"2631";"13,0995";"0,000";"33,005";"1,000"
"2632";"13,1048";"0,000";"33,005";"1,000"
"2633";"13,1101";"-0,002";"33,005";"1,000"
"2634";"13,1141";"-0,002";"32,945";"1,000"
"2635";"13,1181";"-0,002";"32,945";"1,000"
"2636";"13,1221";"-0,002";"32,960";"1,000"
"2637";"13,1261";"-0,002";"32,960";"1,000"
"2638";"13,1341";"0,000";"33,000";"1,000"
"2639";"13,1421";"-0,002";"33,000";"1,000"
"2640";"13,1475";"-0,002";"32,945";"1,000"
"2641";"13,1528";"-0,002";"32,945";"1,000"
"2642";"13,1582";"0,000";"32,935";"1,000"
"2643";"13,1621";"-0,002";"32,935";"1,000"
"2644";"13,1661";"-0,002";"32,935";"1,000"
"2645";"13,1701";"-0,002";"33,005";"1,000"
"2646";"13,1741";"-0,002";"33,005";"1,000"
"2647";"13,1781";"-0,002";"32,965";"1,000"
"2648";"13,1821";"-0,002";"32,965";"1,000"
"2649";"13,1861";"-0,002";"32,970";"1,000"
"2650";"13,1901";"-0,002";"32,970";"1,000"
"2651";"13,1981";"-0,002";"32,920";"1,000"
"2652";"13,2061";"0,000";"32,920";"1,000"
"2653";"13,2115";"-0,002";"32,920";"1,000"
"2654";"13,2168";"-0,002";"32,930";"1,000"
"2655";"13,2222";"-0,002";"32,930";"1,000"
"2656";"13,2262";"-0,002";"32,955";"1,000"
"2657";"13,2302";"-0,002";"32,955";"1,000"
"2658";"13,2342";"0,000";"32,985";"1,000"
"2659";"13,2382";"-0,002";"32,985";"1,000"
"2660";"13,2421";"0,000";"32,920";"1,000"
"2661";"13,2461";"-0,002";"32,920";"1,000"
"2662";"13,2501";"0,000";"32,940";"1,000"
"2663";"13,2540";"-0,002";"32,940";"1,000"
"2664";"13,2621";"0,000";"32,940";"1,000"
"2665";"13,2701";"-0,002";"32,940";"1,000"
"2666";"13,2754";"-0,002";"32,940";"1,000"
"2667";"13,2807";"-0,002";"32,960";"1,000"
"2668";"13,2860";"-0,002";"32,960";"1,000"
"2669";"13,2913";"-0,002";"32,900";"1,000"
"2670";"13,2966";"-0,002";"32,900";"1,000"
"2671";"13,3020";"-0,002";"32,960";"1,000"
"2672";"13,3060";"-0,002";"32,960";"1,000"
"2673";"13,3100";"-0,002";"32,960";"1,000"
"2674";"13,3140";"0,000";"32,970";"1,000"
"2675";"13,3180";"-0,002";"32,970";"1,000"
"2676";"13,3233";"-0,002";"32,980";"1,000"
"2677";"13,3287";"0,000";"32,980";"1,000"
"2678";"13,3340";"-0,002";"33,005";"1,000"
"2679";"13,3393";"-0,002";"33,005";"1,000"
"2680";"13,3446";"0,000";"32,970";"1,000"
"2681";"13,3500";"-0,002";"32,970";"1,000"
"2682";"13,3553";"-0,002";"32,970";"1,000"
"2683";"13,3606";"0,000";"32,970";"1,000"
"2684";"13,3659";"-0,002";"32,970";"1,000"
"2685";"13,3700";"-0,002";"32,965";"1,000"
"2686";"13,3740";"-0,002";"32,965";"1,000"
"2687";"13,3780";"-0,002";"32,955";"1,000"
"2688";"13,3820";"-0,002";"32,955";"1,000"
"2689";"13,3873";"-0,002";"32,985";"1,000"
"2690";"13,3926";"-0,002";"32,985";"1,000"
"2691";"13,3979";"-0,002";"33,000";"1,000"
"2692";"13,4032";"-0,002";"33,000";"1,000"
"2693";"13,4085";"-0,002";"33,000";"1,000"
"2694";"13,4139";"-0,002";"32,960";"1,000"
"2695";"13,4192";"-0,002";"32,960";"1,000"
"2696";"13,4245";"-0,002";"32,945";"1,000"
"2697";"13,4298";"-0,002";"32,945";"1,000"
"2698";"13,4338";"-0,002";"32,940";"1,000"
"2699";"13,4378";"-0,002";"32,940";"1,000"
"2700";"13,4418";"-0,002";"32,965";"1,000"
"2701";"13,4458";"-0,002";"32,965";"1,000"
"2702";"13,4511";"-0,002";"32,965";"1,000"
"2703";"13,4565";"0,000";"33,025";"1,000"
"2704";"13,4618";"-0,002";"33,025";"1,000"
"2705";"13,4672";"0,000";"33,020";"1,000"
"2706";"13,4725";"-0,002";"33,020";"1,000"
"2707";"13,4779";"-0,002";"32,975";"1,000"
"2708";"13,4832";"-0,002";"32,975";"1,000"
"2709";"13,4886";"-0,002";"32,960";"1,000"
"2710";"13,4940";"-0,002";"32,960";"1,000"
"2711";"13,4980";"0,000";"32,990";"1,000"
"2712";"13,5020";"-0,002";"32,990";"1,000"
"2713";"13,5060";"-0,002";"32,990";"1,000"
"2714";"13,5099";"-0,002";"33,005";"1,000"
"2715";"13,5179";"-0,002";"33,005";"1,000"
"2716";"13,5258";"-0,002";"32,925";"1,000"
"2717";"13,5298";"0,000";"32,925";"1,000"
"2718";"13,5338";"-0,002";"32,985";"1,000"
"2719";"13,5378";"-0,002";"32,985";"1,000"
"2720";"13,5419";"0,000";"33,005";"1,000"
"2721";"13,5472";"-0,002";"33,005";"1,000"
"2722";"13,5526";"-0,002";"33,005";"1,000"
"2723";"13,5579";"0,000";"32,960";"1,000"
"2724";"13,5619";"-0,002";"32,960";"1,000"
"2725";"13,5658";"-0,002";"32,940";"1,000"
"2726";"13,5698";"-0,002";"32,940";"1,000"
"2727";"13,5737";"-0,002";"32,990";"1,000"
"2728";"13,5818";"0,000";"32,990";"1,000"
"2729";"13,5898";"0,000";"32,955";"1,000"
"2730";"13,5951";"-0,002";"32,955";"1,000"
"2731";"13,6004";"0,000";"32,930";"1,000"
"2732";"13,6058";"-0,002";"32,930";"1,000"
"2733";"13,6098";"-0,002";"32,930";"1,000"
"2734";"13,6138";"-0,002";"32,985";"1,000"
"2735";"13,6178";"-0,002";"32,985";"1,000"
"2736";"13,6218";"-0,002";"33,005";"1,000"
"2737";"13,6258";"0,000";"33,005";"1,000"
"2738";"13,6298";"-0,002";"32,995";"1,000"
"2739";"13,6338";"0,000";"32,995";"1,000"
"2740";"13,6378";"-0,002";"33,010";"1,000"
"2741";"13,6458";"-0,002";"33,010";"1,000"
"2742";"13,6538";"0,000";"33,010";"1,000"
"2743";"13,6591";"0,000";"32,970";"1,000"
"2744";"13,6645";"-0,002";"32,970";"1,000"
"2745";"13,6698";"-0,002";"32,985";"1,000"
"2746";"13,6738";"-0,002";"32,985";"1,000"
"2747";"13,6778";"0,000";"32,930";"1,000"
"2748";"13,6818";"0,000";"32,930";"1,000"
"2749";"13,6858";"-0,002";"32,905";"1,000"
"2750";"13,6898";"-0,002";"32,905";"1,000"
"2751";"13,6938";"-0,002";"33,025";"1,000"
"2752";"13,6977";"-0,002";"33,025";"1,000"
"2753";"13,7017";"-0,002";"33,025";"1,000"
"2754";"13,7097";"-0,002";"33,025";"1,000"
"2755";"13,7178";"0,000";"33,025";"1,000"
"2756";"13,7231";"-0,002";"32,940";"1,000"
"2757";"13,7284";"-0,002";"32,940";"1,000"
"2758";"13,7337";"-0,002";"32,960";"1,000"
"2759";"13,7390";"-0,002";"32,960";"1,000"
"2760";"13,7443";"-0,002";"32,995";"1,000"
"2761";"13,7497";"-0,002";"32,995";"1,000"
"2762";"13,7529";"-0,002";"32,995";"1,000"
"2763";"13,7561";"0,000";"32,955";"1,000"
"2764";"13,7593";"-0,002";"32,955";"1,000"
"2765";"13,7625";"-0,002";"33,040";"1,000"
"2766";"13,7656";"0,000";"33,040";"1,000"
"2767";"13,7737";"-0,002";"32,910";"1,000"
"2768";"13,7818";"0,000";"32,910";"1,000"
"2769";"13,7872";"-0,002";"33,005";"1,000"
"2770";"13,7925";"0,000";"33,005";"1,000"
"2771";"13,7978";"-0,002";"32,950";"1,000"
"2772";"13,8031";"-0,002";"32,950";"1,000"
"2773";"13,8084";"-0,002";"32,950";"1,000"
"2774";"13,8137";"0,000";"33,045";"1,000"
"2775";"13,8169";"0,000";"33,045";"1,000"
"2776";"13,8201";"0,000";"32,960";"1,000"
"2777";"13,8233";"-0,002";"32,960";"1,000"
"2778";"13,8265";"0,000";"33,040";"1,000"
"2779";"13,8297";"0,000";"33,040";"1,000"
"2780";"13,8377";"-0,002";"32,990";"1,000"
"2781";"13,8458";"0,000";"32,990";"1,000"
"2782";"13,8511";"-0,002";"32,990";"1,000"
"2783";"13,8564";"-0,002";"32,960";"1,000"
"2784";"13,8617";"-0,002";"32,960";"1,000"
"2785";"13,8670";"-0,002";"33,045";"1,000"
"2786";"13,8723";"-0,002";"33,045";"1,000"
"2787";"13,8776";"-0,002";"32,975";"1,000"
"2788";"13,8816";"-0,002";"32,975";"1,000"
"2789";"13,8856";"-0,002";"33,025";"1,000"
"2790";"13,8896";"-0,002";"33,025";"1,000"
"2791";"13,8936";"-0,002";"33,025";"1,000"
