"Viewer Version";"2.91"
"COM HW Type";"RS485/USB Sensor Cable"
"COM HW Config";"Config String: COM4 , 115200, ECHOOFF"
"Sensor Cable Version";"1.8"
"Product Type";"Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config";"SHDLC Device Address: 0"
"Product ID";"SLF3S-1300F"
"Sensor Serial";"1949-000064"
"I2C Address";"8"
"Supply Voltage";"3.5 V"
"Command Address";"0x3608"
"Sampling Time [ms]";"5"
"Scale Factor Flow lin.";"500"
"Scale Factor Temp lin.";"200"
"Scale Factor Custom";"1"
"Sample #";"Relative Time[s]";"Flow linearized [ml/min]";"Temperature linearized [deg C]";"Custom []"
"31012";"154,2457";"-0,002";"29,310";"0,000"
"31013";"154,2503";"-0,002";"29,305";"0,000"
"31014";"154,2549";"-0,002";"29,305";"0,000"
"31015";"154,2594";"-0,002";"29,305";"0,000"
"31016";"154,2640";"-0,002";"29,305";"0,000"
"31017";"154,2685";"-0,002";"29,300";"0,000"
"31018";"154,2731";"-0,002";"29,300";"0,000"
"31019";"154,2784";"-0,002";"29,245";"0,000"
"31020";"154,2837";"-0,002";"29,245";"0,000"
"31021";"154,2890";"-0,002";"29,245";"0,000"
"31022";"154,2944";"-0,002";"29,285";"0,000"
"31023";"154,2997";"-0,002";"29,285";"0,000"
"31024";"154,3051";"-0,002";"29,305";"0,000"
"31025";"154,3104";"-0,002";"29,305";"0,000"
"31026";"154,3157";"-0,002";"29,235";"0,000"
"31027";"154,3210";"-0,002";"29,235";"0,000"
"31028";"154,3265";"-0,002";"29,285";"0,000"
"31029";"154,3320";"-0,002";"29,285";"0,000"
"31030";"154,3375";"-0,002";"29,285";"0,000"
"31031";"154,3430";"-0,002";"29,345";"0,000"
"31032";"154,3485";"-0,002";"29,345";"0,000"
"31033";"154,3539";"-0,002";"29,225";"0,000"
"31034";"154,3594";"-0,002";"29,225";"0,000"
"31035";"154,3649";"-0,002";"29,325";"0,000"
"31036";"154,3689";"-0,002";"29,325";"0,000"
"31037";"154,3729";"-0,002";"29,280";"0,000"
"31038";"154,3769";"-0,002";"29,280";"0,000"
"31039";"154,3809";"-0,002";"29,280";"0,000"
"31040";"154,3849";"-0,002";"29,245";"0,000"
"31041";"154,3889";"-0,002";"29,245";"0,000"
"31042";"154,3929";"-0,002";"29,265";"0,000"
"31043";"154,3969";"-0,002";"29,265";"0,000"
"31044";"154,4015";"-0,002";"29,300";"0,000"
"31045";"154,4060";"-0,002";"29,300";"0,000"
"31046";"154,4106";"-0,002";"29,300";"0,000"
"31047";"154,4151";"-0,002";"29,300";"0,000"
"31048";"154,4197";"-0,002";"29,315";"0,000"
"31049";"154,4242";"-0,002";"29,315";"0,000"
"31050";"154,4288";"-0,002";"29,315";"0,000"
"31051";"154,4368";"-0,002";"29,280";"0,000"
"31052";"154,4448";"-0,002";"29,280";"0,000"
"31053";"154,4488";"-0,002";"29,260";"0,000"
"31054";"154,4528";"-0,002";"29,260";"0,000"
"31055";"154,4568";"-0,002";"29,405";"0,000"
"31056";"154,4607";"-0,002";"29,405";"0,000"
"31057";"154,4661";"-0,002";"29,330";"0,000"
"31058";"154,4714";"-0,002";"29,330";"0,000"
"31059";"154,4767";"-0,002";"29,330";"0,000"
"31060";"154,4813";"-0,002";"29,300";"0,000"
"31061";"154,4858";"-0,002";"29,300";"0,000"
"31062";"154,4904";"-0,002";"29,245";"0,000"
"31063";"154,4950";"-0,002";"29,245";"0,000"
"31064";"154,4995";"-0,002";"29,310";"0,000"
"31065";"154,5041";"-0,002";"29,310";"0,000"
"31066";"154,5087";"-0,002";"29,270";"0,000"
"31067";"154,5167";"-0,002";"29,270";"0,000"
"31068";"154,5248";"-0,002";"29,305";"0,000"
"31069";"154,5288";"-0,002";"29,305";"0,000"
"31070";"154,5327";"-0,002";"29,305";"0,000"
"31071";"154,5367";"-0,002";"29,315";"0,000"
"31072";"154,5406";"-0,002";"29,315";"0,000"
"31073";"154,5460";"-0,002";"29,310";"0,000"
"31074";"154,5513";"-0,002";"29,310";"0,000"
"31075";"154,5567";"-0,002";"29,285";"0,000"
"31076";"154,5623";"-0,002";"29,285";"0,000"
"31077";"154,5679";"-0,002";"29,275";"0,000"
"31078";"154,5736";"-0,002";"29,275";"0,000"
"31079";"154,5792";"-0,002";"29,275";"0,000"
"31080";"154,5848";"-0,002";"29,290";"0,000"
"31081";"154,5904";"-0,002";"29,290";"0,000"
"31082";"154,5960";"-0,002";"29,240";"0,000"
"31083";"154,6016";"-0,002";"29,240";"0,000"
"31084";"154,6056";"-0,002";"29,345";"0,000"
"31085";"154,6096";"-0,002";"29,345";"0,000"
"31086";"154,6136";"-0,002";"29,315";"0,000"
"31087";"154,6176";"-0,002";"29,315";"0,000"
"31088";"154,6229";"-0,002";"29,315";"0,000"
"31089";"154,6282";"-0,002";"29,285";"0,000"
"31090";"154,6335";"-0,002";"29,285";"0,000"
"31091";"154,6392";"-0,002";"29,265";"0,000"
"31092";"154,6450";"-0,002";"29,265";"0,000"
"31093";"154,6507";"-0,002";"29,260";"0,000"
"31094";"154,6565";"-0,002";"29,260";"0,000"
"31095";"154,6622";"-0,002";"29,245";"0,000"
"31096";"154,6680";"-0,002";"29,245";"0,000"
"31097";"154,6737";"-0,002";"29,325";"0,000"
"31098";"154,6795";"-0,002";"29,325";"0,000"
"31099";"154,6826";"-0,002";"29,325";"0,000"
"31100";"154,6858";"-0,002";"29,350";"0,000"
"31101";"154,6890";"-0,002";"29,350";"0,000"
"31102";"154,6921";"-0,002";"29,275";"0,000"
"31103";"154,6953";"-0,002";"29,275";"0,000"
"31104";"154,7006";"-0,002";"29,400";"0,000"
"31105";"154,7060";"-0,002";"29,400";"0,000"
"31106";"154,7113";"-0,002";"29,305";"0,000"
"31107";"154,7159";"-0,002";"29,305";"0,000"
"31108";"154,7205";"-0,002";"29,305";"0,000"
"31109";"154,7250";"-0,002";"29,260";"0,000"
"31110";"154,7296";"-0,002";"29,260";"0,000"
"31111";"154,7341";"-0,002";"29,260";"0,000"
"31112";"154,7387";"-0,002";"29,260";"0,000"
"31113";"154,7432";"-0,002";"29,295";"0,000"
"31114";"154,7486";"-0,002";"29,295";"0,000"
"31115";"154,7539";"0,000";"29,290";"0,000"
"31116";"154,7593";"-0,002";"29,290";"0,000"
"31117";"154,7646";"-0,002";"29,270";"0,000"
"31118";"154,7700";"-0,002";"29,270";"0,000"
"31119";"154,7753";"-0,002";"29,270";"0,000"
"31120";"154,7806";"-0,002";"29,335";"0,000"
"31121";"154,7859";"-0,002";"29,335";"0,000"
"31122";"154,7912";"-0,002";"29,260";"0,000"
"31123";"154,7957";"-0,002";"29,260";"0,000"
"31124";"154,8003";"-0,002";"29,310";"0,000"
"31125";"154,8048";"-0,002";"29,310";"0,000"
"31126";"154,8094";"-0,002";"29,400";"0,000"
"31127";"154,8139";"-0,002";"29,400";"0,000"
"31128";"154,8185";"-0,002";"29,400";"0,000"
"31129";"154,8230";"-0,002";"29,260";"0,000"
"31130";"154,8285";"-0,002";"29,260";"0,000"
"31131";"154,8339";"-0,002";"29,305";"0,000"
"31132";"154,8393";"-0,002";"29,305";"0,000"
"31133";"154,8445";"-0,002";"29,290";"0,000"
"31134";"154,8498";"-0,002";"29,290";"0,000"
"31135";"154,8551";"-0,002";"29,375";"0,000"
"31136";"154,8604";"-0,002";"29,375";"0,000"
"31137";"154,8658";"-0,002";"29,375";"0,000"
"31138";"154,8712";"-0,002";"29,300";"0,000"
"31139";"154,8770";"-0,002";"29,300";"0,000"
"31140";"154,8829";"-0,002";"29,260";"0,000"
"31141";"154,8887";"-0,002";"29,260";"0,000"
"31142";"154,8946";"-0,002";"29,225";"0,000"
"31143";"154,9004";"-0,002";"29,225";"0,000"
"31144";"154,9063";"-0,002";"29,265";"0,000"
"31145";"154,9121";"-0,002";"29,265";"0,000"
"31146";"154,9180";"-0,002";"29,250";"0,000"
"31147";"154,9212";"-0,002";"29,250";"0,000"
"31148";"154,9243";"-0,002";"29,250";"0,000"
"31149";"154,9275";"-0,002";"29,230";"0,000"
"31150";"154,9307";"-0,002";"29,230";"0,000"
"31151";"154,9339";"-0,002";"29,265";"0,000"
"31152";"154,9392";"-0,002";"29,265";"0,000"
"31153";"154,9445";"-0,002";"29,365";"0,000"
"31154";"154,9498";"-0,002";"29,365";"0,000"
"31155";"154,9544";"-0,002";"29,255";"0,000"
"31156";"154,9590";"-0,002";"29,255";"0,000"
"31157";"154,9636";"-0,002";"29,255";"0,000"
"31158";"154,9681";"-0,002";"29,245";"0,000"
"31159";"154,9727";"-0,002";"29,245";"0,000"
"31160";"154,9773";"-0,002";"29,330";"0,000"
"31161";"154,9819";"-0,002";"29,330";"0,000"
"31162";"154,9872";"-0,002";"29,265";"0,000"
"31163";"154,9925";"-0,002";"29,265";"0,000"
"31164";"154,9978";"-0,002";"29,305";"0,000"
"31165";"155,0031";"-0,002";"29,305";"0,000"
"31166";"155,0084";"-0,002";"29,325";"0,000"
"31167";"155,0138";"-0,002";"29,325";"0,000"
"31168";"155,0191";"-0,002";"29,325";"0,000"
"31169";"155,0244";"-0,002";"29,255";"0,000"
"31170";"155,0297";"-0,002";"29,255";"0,000"
"31171";"155,0355";"-0,002";"29,265";"0,000"
"31172";"155,0412";"-0,002";"29,265";"0,000"
"31173";"155,0469";"0,000";"29,350";"0,000"
"31174";"155,0527";"-0,002";"29,350";"0,000"
"31175";"155,0584";"-0,002";"29,305";"0,000"
"31176";"155,0642";"-0,002";"29,305";"0,000"
"31177";"155,0699";"-0,002";"29,305";"0,000"
"31178";"155,0756";"-0,002";"29,295";"0,000"
"31179";"155,0788";"-0,002";"29,295";"0,000"
"31180";"155,0820";"-0,002";"29,325";"0,000"
"31181";"155,0852";"-0,002";"29,325";"0,000"
"31182";"155,0884";"-0,002";"29,295";"0,000"
"31183";"155,0916";"-0,002";"29,295";"0,000"
"31184";"155,0970";"-0,002";"29,280";"0,000"
"31185";"155,1023";"-0,002";"29,280";"0,000"
"31186";"155,1076";"-0,002";"29,275";"0,000"
"31187";"155,1122";"-0,002";"29,275";"0,000"
"31188";"155,1167";"-0,002";"29,275";"0,000"
"31189";"155,1213";"-0,002";"29,295";"0,000"
"31190";"155,1258";"-0,002";"29,295";"0,000"
"31191";"155,1304";"-0,002";"29,365";"0,000"
"31192";"155,1349";"-0,002";"29,365";"0,000"
"31193";"155,1395";"-0,002";"29,330";"0,000"
"31194";"155,1475";"-0,002";"29,330";"0,000"
"31195";"155,1555";"-0,002";"29,235";"0,000"
"31196";"155,1595";"-0,002";"29,235";"0,000"
"31197";"155,1634";"-0,002";"29,235";"0,000"
"31198";"155,1674";"-0,002";"29,275";"0,000"
"31199";"155,1714";"-0,002";"29,275";"0,000"
"31200";"155,1768";"-0,002";"29,325";"0,000"
"31201";"155,1821";"-0,002";"29,325";"0,000"
"31202";"155,1875";"-0,002";"29,345";"0,000"
"31203";"155,1920";"-0,002";"29,345";"0,000"
"31204";"155,1966";"-0,002";"29,285";"0,000"
"31205";"155,2011";"-0,002";"29,285";"0,000"
"31206";"155,2057";"-0,002";"29,285";"0,000"
"31207";"155,2103";"-0,002";"29,340";"0,000"
"31208";"155,2148";"-0,002";"29,340";"0,000"
"31209";"155,2194";"-0,002";"29,310";"0,000"
"31210";"155,2273";"-0,002";"29,310";"0,000"
"31211";"155,2353";"-0,002";"29,315";"0,000"
"31212";"155,2393";"-0,002";"29,315";"0,000"
"31213";"155,2433";"-0,002";"29,265";"0,000"
"31214";"155,2473";"-0,002";"29,265";"0,000"
"31215";"155,2512";"-0,002";"29,270";"0,000"
"31216";"155,2566";"-0,002";"29,270";"0,000"
"31217";"155,2619";"-0,002";"29,270";"0,000"
"31218";"155,2672";"-0,002";"29,265";"0,000"
"31219";"155,2718";"-0,002";"29,265";"0,000"
"31220";"155,2764";"-0,002";"29,355";"0,000"
"31221";"155,2809";"-0,002";"29,355";"0,000"
"31222";"155,2855";"-0,002";"29,365";"0,000"
"31223";"155,2900";"-0,002";"29,365";"0,000"
"31224";"155,2946";"-0,002";"29,325";"0,000"
"31225";"155,2992";"-0,002";"29,325";"0,000"
"31226";"155,3045";"-0,002";"29,325";"0,000"
"31227";"155,3099";"-0,002";"29,325";"0,000"
"31228";"155,3152";"-0,002";"29,325";"0,000"
"31229";"155,3205";"-0,002";"29,300";"0,000"
"31230";"155,3258";"-0,002";"29,300";"0,000"
"31231";"155,3311";"-0,002";"29,275";"0,000"
"31232";"155,3364";"-0,002";"29,275";"0,000"
"31233";"155,3418";"-0,002";"29,230";"0,000"
"31234";"155,3471";"-0,002";"29,230";"0,000"
"31235";"155,3517";"-0,002";"29,285";"0,000"
"31236";"155,3562";"-0,002";"29,285";"0,000"
"31237";"155,3608";"-0,002";"29,285";"0,000"
"31238";"155,3654";"-0,002";"29,310";"0,000"
"31239";"155,3699";"-0,002";"29,310";"0,000"
"31240";"155,3745";"-0,002";"29,320";"0,000"
"31241";"155,3791";"-0,002";"29,320";"0,000"
"31242";"155,3844";"-0,002";"29,305";"0,000"
"31243";"155,3898";"-0,002";"29,305";"0,000"
"31244";"155,3952";"-0,002";"29,335";"0,000"
"31245";"155,4005";"-0,002";"29,335";"0,000"
"31246";"155,4058";"-0,002";"29,335";"0,000"
"31247";"155,4111";"-0,002";"29,265";"0,000"
"31248";"155,4165";"-0,002";"29,265";"0,000"
"31249";"155,4218";"-0,002";"29,290";"0,000"
"31250";"155,4271";"-0,002";"29,290";"0,000"
"31251";"155,4326";"-0,002";"29,300";"0,000"
"31252";"155,4381";"-0,002";"29,300";"0,000"
"31253";"155,4436";"-0,002";"29,305";"0,000"
"31254";"155,4491";"-0,002";"29,305";"0,000"
"31255";"155,4545";"-0,002";"29,305";"0,000"
"31256";"155,4600";"-0,002";"29,285";"0,000"
"31257";"155,4655";"-0,002";"29,285";"0,000"
"31258";"155,4710";"-0,002";"29,245";"0,000"
"31259";"155,4750";"-0,002";"29,245";"0,000"
"31260";"155,4789";"-0,002";"29,315";"0,000"
"31261";"155,4829";"-0,002";"29,315";"0,000"
"31262";"155,4869";"-0,002";"29,365";"0,000"
"31263";"155,4922";"-0,002";"29,365";"0,000"
"31264";"155,4976";"-0,002";"29,285";"0,000"
"31265";"155,5029";"-0,002";"29,285";"0,000"
"31266";"155,5084";"-0,002";"29,285";"0,000"
"31267";"155,5139";"-0,002";"29,265";"0,000"
"31268";"155,5194";"-0,002";"29,265";"0,000"
"31269";"155,5249";"-0,002";"29,260";"0,000"
"31270";"155,5303";"-0,002";"29,260";"0,000"
"31271";"155,5358";"-0,002";"29,290";"0,000"
"31272";"155,5413";"-0,002";"29,290";"0,000"
"31273";"155,5468";"-0,002";"29,275";"0,000"
"31274";"155,5508";"-0,002";"29,275";"0,000"
"31275";"155,5548";"-0,002";"29,275";"0,000"
"31276";"155,5588";"-0,002";"29,285";"0,000"
"31277";"155,5628";"-0,002";"29,285";"0,000"
"31278";"155,5668";"-0,002";"29,305";"0,000"
"31279";"155,5708";"-0,002";"29,305";"0,000"
"31280";"155,5748";"-0,002";"29,305";"0,000"
"31281";"155,5788";"-0,002";"29,305";"0,000"
"31282";"155,5833";"-0,002";"29,220";"0,000"
"31283";"155,5879";"-0,002";"29,220";"0,000"
"31284";"155,5924";"-0,002";"29,285";"0,000"
"31285";"155,5970";"-0,002";"29,285";"0,000"
"31286";"155,6015";"-0,002";"29,285";"0,000"
"31287";"155,6061";"-0,002";"29,310";"0,000"
"31288";"155,6106";"-0,002";"29,310";"0,000"
"31289";"155,6187";"-0,002";"29,250";"0,000"
"31290";"155,6267";"-0,002";"29,250";"0,000"
"31291";"155,6320";"-0,002";"29,285";"0,000"
"31292";"155,6373";"-0,002";"29,285";"0,000"
"31293";"155,6426";"-0,002";"29,245";"0,000"
"31294";"155,6466";"-0,002";"29,245";"0,000"
"31295";"155,6506";"-0,002";"29,245";"0,000"
"31296";"155,6546";"-0,002";"29,240";"0,000"
"31297";"155,6586";"-0,002";"29,240";"0,000"
"31298";"155,6632";"-0,002";"29,265";"0,000"
"31299";"155,6678";"-0,002";"29,265";"0,000"
"31300";"155,6723";"-0,002";"29,250";"0,000"
"31301";"155,6769";"-0,002";"29,250";"0,000"
"31302";"155,6814";"-0,002";"29,290";"0,000"
"31303";"155,6860";"-0,002";"29,290";"0,000"
"31304";"155,6905";"-0,002";"29,290";"0,000"
"31305";"155,6985";"-0,002";"29,365";"0,000"
"31306";"155,7065";"-0,002";"29,365";"0,000"
"31307";"155,7105";"-0,002";"29,225";"0,000"
"31308";"155,7145";"-0,002";"29,225";"0,000"
"31309";"155,7185";"-0,002";"29,305";"0,000"
"31310";"155,7225";"-0,002";"29,305";"0,000"
"31311";"155,7278";"-0,002";"29,270";"0,000"
"31312";"155,7332";"-0,002";"29,270";"0,000"
"31313";"155,7385";"-0,002";"29,285";"0,000"
"31314";"155,7441";"-0,002";"29,285";"0,000"
"31315";"155,7497";"-0,002";"29,285";"0,000"
"31316";"155,7553";"-0,002";"29,235";"0,000"
"31317";"155,7609";"-0,002";"29,235";"0,000"
"31318";"155,7665";"-0,002";"29,305";"0,000"
"31319";"155,7722";"-0,002";"29,305";"0,000"
"31320";"155,7778";"-0,002";"29,335";"0,000"
"31321";"155,7834";"-0,002";"29,335";"0,000"
"31322";"155,7874";"-0,002";"29,295";"0,000"
"31323";"155,7914";"-0,002";"29,295";"0,000"
"31324";"155,7954";"-0,002";"29,295";"0,000"
"31325";"155,7994";"-0,002";"29,365";"0,000"
"31326";"155,8047";"-0,002";"29,365";"0,000"
"31327";"155,8100";"-0,002";"29,240";"0,000"
"31328";"155,8153";"-0,002";"29,240";"0,000"
"31329";"155,8199";"-0,002";"29,285";"0,000"
"31330";"155,8244";"-0,002";"29,285";"0,000"
"31331";"155,8290";"-0,002";"29,325";"0,000"
"31332";"155,8335";"-0,002";"29,325";"0,000"
"31333";"155,8381";"-0,002";"29,305";"0,000"
"31334";"155,8426";"-0,002";"29,305";"0,000"
"31335";"155,8472";"-0,002";"29,305";"0,000"
"31336";"155,8525";"-0,002";"29,255";"0,000"
"31337";"155,8579";"-0,002";"29,255";"0,000"
"31338";"155,8632";"-0,002";"29,330";"0,000"
"31339";"155,8685";"-0,002";"29,330";"0,000"
"31340";"155,8739";"-0,002";"29,250";"0,000"
"31341";"155,8792";"-0,002";"29,250";"0,000"
"31342";"155,8846";"-0,002";"29,315";"0,000"
"31343";"155,8899";"-0,002";"29,315";"0,000"
"31344";"155,8952";"-0,002";"29,315";"0,000"
"31345";"155,8998";"-0,002";"29,230";"0,000"
"31346";"155,9043";"-0,002";"29,230";"0,000"
"31347";"155,9089";"-0,002";"29,310";"0,000"
"31348";"155,9134";"-0,002";"29,310";"0,000"
"31349";"155,9180";"-0,002";"29,320";"0,000"
"31350";"155,9225";"-0,002";"29,320";"0,000"
"31351";"155,9271";"-0,002";"29,290";"0,000"
"31352";"155,9324";"-0,002";"29,290";"0,000"
"31353";"155,9378";"-0,002";"29,290";"0,000"
"31354";"155,9431";"-0,002";"29,320";"0,000"
"31355";"155,9484";"-0,002";"29,320";"0,000"
"31356";"155,9538";"-0,002";"29,265";"0,000"
"31357";"155,9591";"-0,002";"29,265";"0,000"
"31358";"155,9644";"-0,002";"29,285";"0,000"
"31359";"155,9697";"-0,002";"29,285";"0,000"
"31360";"155,9751";"-0,002";"29,290";"0,000"
"31361";"155,9803";"-0,002";"29,290";"0,000"
"31362";"155,9855";"-0,002";"29,350";"0,000"
"31363";"155,9908";"-0,002";"29,350";"0,000"
"31364";"155,9960";"-0,002";"29,350";"0,000"
"31365";"156,0012";"-0,002";"29,270";"0,000"
"31366";"156,0065";"-0,002";"29,270";"0,000"
"31367";"156,0117";"-0,002";"29,315";"0,000"
"31368";"156,0170";"-0,002";"29,315";"0,000"
"31369";"156,0209";"-0,002";"29,345";"0,000"
"31370";"156,0249";"-0,002";"29,345";"0,000"
"31371";"156,0289";"-0,002";"29,260";"0,000"
"31372";"156,0329";"-0,002";"29,260";"0,000"
"31373";"156,0382";"-0,002";"29,260";"0,000"
"31374";"156,0436";"-0,002";"29,285";"0,000"
"31375";"156,0489";"-0,002";"29,285";"0,000"
"31376";"156,0534";"-0,002";"29,300";"0,000"
"31377";"156,0580";"-0,002";"29,300";"0,000"
"31378";"156,0626";"-0,002";"29,305";"0,000"
"31379";"156,0671";"-0,002";"29,305";"0,000"
"31380";"156,0717";"-0,002";"29,345";"0,000"
"31381";"156,0762";"-0,002";"29,345";"0,000"
"31382";"156,0808";"-0,002";"29,270";"0,000"
"31383";"156,0861";"-0,002";"29,270";"0,000"
"31384";"156,0914";"-0,002";"29,270";"0,000"
"31385";"156,0967";"-0,002";"29,285";"0,000"
"31386";"156,1020";"-0,002";"29,285";"0,000"
"31387";"156,1073";"-0,002";"29,260";"0,000"
"31388";"156,1126";"-0,002";"29,260";"0,000"
"31389";"156,1180";"-0,002";"29,290";"0,000"
"31390";"156,1233";"-0,002";"29,290";"0,000"
"31391";"156,1287";"-0,002";"29,315";"0,000"
"31392";"156,1332";"-0,002";"29,315";"0,000"
"31393";"156,1378";"-0,002";"29,315";"0,000"
"31394";"156,1423";"-0,002";"29,285";"0,000"
"31395";"156,1469";"-0,002";"29,285";"0,000"
"31396";"156,1515";"-0,002";"29,270";"0,000"
"31397";"156,1560";"-0,002";"29,270";"0,000"
"31398";"156,1606";"-0,002";"29,335";"0,000"
"31399";"156,1659";"-0,002";"29,335";"0,000"
"31400";"156,1712";"-0,002";"29,290";"0,000"
"31401";"156,1766";"-0,002";"29,290";"0,000"
"31402";"156,1819";"-0,002";"29,340";"0,000"
"31403";"156,1872";"-0,002";"29,340";"0,000"
"31404";"156,1925";"-0,002";"29,340";"0,000"
"31405";"156,1979";"-0,002";"29,345";"0,000"
"31406";"156,2032";"-0,002";"29,345";"0,000"
"31407";"156,2086";"-0,002";"29,320";"0,000"
"31408";"156,2131";"-0,002";"29,320";"0,000"
"31409";"156,2177";"-0,002";"29,280";"0,000"
"31410";"156,2222";"-0,002";"29,280";"0,000"
"31411";"156,2268";"-0,002";"29,265";"0,000"
"31412";"156,2314";"-0,002";"29,265";"0,000"
"31413";"156,2359";"-0,002";"29,265";"0,000"
"31414";"156,2405";"-0,002";"29,325";"0,000"
"31415";"156,2458";"-0,002";"29,325";"0,000"
"31416";"156,2511";"-0,002";"29,275";"0,000"
"31417";"156,2564";"-0,002";"29,275";"0,000"
"31418";"156,2618";"-0,002";"29,330";"0,000"
"31419";"156,2671";"-0,002";"29,330";"0,000"
"31420";"156,2724";"-0,002";"29,320";"0,000"
"31421";"156,2777";"-0,002";"29,320";"0,000"
"31422";"156,2831";"-0,002";"29,320";"0,000"
"31423";"156,2884";"-0,002";"29,305";"0,000"
"31424";"156,2929";"-0,002";"29,305";"0,000"
"31425";"156,2975";"-0,002";"29,335";"0,000"
"31426";"156,3021";"-0,002";"29,335";"0,000"
"31427";"156,3066";"-0,002";"29,345";"0,000"
"31428";"156,3112";"-0,002";"29,345";"0,000"
"31429";"156,3158";"-0,002";"29,185";"0,000"
"31430";"156,3203";"-0,002";"29,185";"0,000"
"31431";"156,3257";"-0,002";"29,310";"0,000"
"31432";"156,3310";"-0,002";"29,310";"0,000"
"31433";"156,3363";"-0,002";"29,310";"0,000"
"31434";"156,3416";"-0,002";"29,265";"0,000"
"31435";"156,3469";"-0,002";"29,265";"0,000"
"31436";"156,3523";"-0,002";"29,255";"0,000"
"31437";"156,3563";"-0,002";"29,255";"0,000"
"31438";"156,3603";"-0,002";"29,290";"0,000"
"31439";"156,3643";"-0,002";"29,290";"0,000"
"31440";"156,3683";"-0,002";"29,280";"0,000"
"31441";"156,3736";"-0,002";"29,280";"0,000"
"31442";"156,3789";"-0,002";"29,280";"0,000"
"31443";"156,3843";"-0,002";"29,295";"0,000"
"31444";"156,3896";"-0,002";"29,295";"0,000"
"31445";"156,3949";"-0,002";"29,290";"0,000"
"31446";"156,4002";"-0,002";"29,290";"0,000"
"31447";"156,4056";"-0,002";"29,275";"0,000"
"31448";"156,4109";"-0,002";"29,275";"0,000"
"31449";"156,4162";"-0,002";"29,305";"0,000"
"31450";"156,4215";"-0,002";"29,305";"0,000"
"31451";"156,4268";"-0,002";"29,325";"0,000"
"31452";"156,4321";"-0,002";"29,325";"0,000"
"31453";"156,4361";"-0,002";"29,325";"0,000"
"31454";"156,4401";"-0,002";"29,330";"0,000"
"31455";"156,4441";"-0,002";"29,330";"0,000"
"31456";"156,4481";"-0,002";"29,265";"0,000"
"31457";"156,4527";"-0,002";"29,265";"0,000"
"31458";"156,4572";"-0,002";"29,355";"0,000"
"31459";"156,4618";"-0,002";"29,355";"0,000"
"31460";"156,4664";"-0,002";"29,305";"0,000"
"31461";"156,4709";"-0,002";"29,305";"0,000"
"31462";"156,4755";"-0,002";"29,305";"0,000"
"31463";"156,4801";"-0,002";"29,305";"0,000"
"31464";"156,4881";"-0,002";"29,305";"0,000"
"31465";"156,4961";"-0,002";"29,325";"0,000"
"31466";"156,5014";"-0,002";"29,325";"0,000"
"31467";"156,5067";"-0,002";"29,345";"0,000"
"31468";"156,5120";"-0,002";"29,345";"0,000"
"31469";"156,5160";"-0,002";"29,305";"0,000"
"31470";"156,5200";"-0,002";"29,305";"0,000"
"31471";"156,5240";"-0,002";"29,305";"0,000"
"31472";"156,5280";"-0,002";"29,265";"0,000"
"31473";"156,5326";"-0,002";"29,265";"0,000"
"31474";"156,5371";"-0,002";"29,275";"0,000"
"31475";"156,5417";"-0,002";"29,275";"0,000"
"31476";"156,5462";"-0,002";"29,275";"0,000"
"31477";"156,5508";"-0,002";"29,275";"0,000"
"31478";"156,5553";"-0,002";"29,285";"0,000"
"31479";"156,5599";"-0,002";"29,285";"0,000"
"31480";"156,5679";"-0,002";"29,305";"0,000"
"31481";"156,5760";"-0,002";"29,305";"0,000"
"31482";"156,5800";"-0,002";"29,305";"0,000"
"31483";"156,5840";"-0,002";"29,290";"0,000"
"31484";"156,5880";"-0,002";"29,290";"0,000"
"31485";"156,5920";"-0,002";"29,245";"0,000"
"31486";"156,5973";"-0,002";"29,245";"0,000"
"31487";"156,6026";"-0,002";"29,225";"0,000"
"31488";"156,6079";"-0,002";"29,225";"0,000"
"31489";"156,6125";"-0,002";"29,250";"0,000"
"31490";"156,6170";"-0,002";"29,250";"0,000"
"31491";"156,6216";"-0,002";"29,250";"0,000"
"31492";"156,6261";"-0,002";"29,275";"0,000"
"31493";"156,6307";"-0,002";"29,275";"0,000"
"31494";"156,6352";"-0,002";"29,315";"0,000"
"31495";"156,6398";"-0,002";"29,315";"0,000"
"31496";"156,6477";"-0,002";"29,305";"0,000"
"31497";"156,6557";"-0,002";"29,305";"0,000"
"31498";"156,6597";"-0,002";"29,245";"0,000"
"31499";"156,6638";"-0,002";"29,245";"0,000"
"31500";"156,6678";"-0,002";"29,260";"0,000"
"31501";"156,6718";"-0,002";"29,260";"0,000"
"31502";"156,6771";"-0,002";"29,260";"0,000"
"31503";"156,6825";"-0,002";"29,265";"0,000"
"31504";"156,6878";"-0,002";"29,265";"0,000"
"31505";"156,6923";"-0,002";"29,290";"0,000"
"31506";"156,6969";"-0,002";"29,290";"0,000"
"31507";"156,7014";"-0,002";"29,285";"0,000"
"31508";"156,7060";"-0,002";"29,285";"0,000"
"31509";"156,7105";"-0,002";"29,295";"0,000"
"31510";"156,7151";"-0,002";"29,295";"0,000"
"31511";"156,7197";"-0,002";"29,295";"0,000"
"31512";"156,7277";"-0,002";"29,305";"0,000"
"31513";"156,7357";"-0,002";"29,305";"0,000"
"31514";"156,7397";"-0,002";"29,315";"0,000"
"31515";"156,7438";"-0,002";"29,315";"0,000"
"31516";"156,7478";"-0,002";"29,320";"0,000"
"31517";"156,7518";"-0,002";"29,320";"0,000"
