"Viewer Version";"2.91"
"COM HW Type";"RS485/USB Sensor Cable"
"COM HW Config";"Config String: COM4 , 115200, ECHOOFF"
"Sensor Cable Version";"1.8"
"Product Type";"Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config";"SHDLC Device Address: 0"
"Product ID";"SLF3S-1300F"
"Sensor Serial";"1949-000064"
"I2C Address";"8"
"Supply Voltage";"3.5 V"
"Command Address";"0x3608"
"Sampling Time [ms]";"5"
"Scale Factor Flow lin.";"500"
"Scale Factor Temp lin.";"200"
"Scale Factor Custom";"1"
"Sample #";"Relative Time[s]";"Flow linearized [ml/min]";"Temperature linearized [deg C]";"Custom []"
"354359";"1 762,1691";"-0,042";"28,105";"1,000"
"354360";"1 762,1737";"-0,040";"28,105";"1,000"
"354361";"1 762,1782";"-0,040";"28,105";"1,000"
"354362";"1 762,1836";"-0,040";"28,220";"1,000"
"354363";"1 762,1890";"-0,040";"28,220";"1,000"
"354364";"1 762,1944";"-0,042";"28,180";"1,000"
"354365";"1 762,1997";"-0,044";"28,180";"1,000"
"354366";"1 762,2050";"-0,042";"28,265";"1,000"
"354367";"1 762,2104";"-0,044";"28,265";"1,000"
"354368";"1 762,2156";"-0,044";"28,280";"1,000"
"354369";"1 762,2209";"-0,044";"28,280";"1,000"
"354370";"1 762,2262";"-0,044";"28,270";"1,000"
"354371";"1 762,2316";"-0,044";"28,270";"1,000"
"354372";"1 762,2370";"-0,044";"28,270";"1,000"
"354373";"1 762,2424";"-0,044";"28,410";"1,000"
"354374";"1 762,2477";"-0,044";"28,410";"1,000"
"354375";"1 762,2531";"-0,046";"28,330";"1,000"
"354376";"1 762,2585";"-0,046";"28,330";"1,000"
"354377";"1 762,2639";"-0,044";"28,305";"1,000"
"354378";"1 762,2692";"-0,046";"28,305";"1,000"
"354379";"1 762,2732";"-0,046";"28,460";"1,000"
"354380";"1 762,2772";"-0,044";"28,460";"1,000"
"354381";"1 762,2812";"-0,046";"28,460";"1,000"
"354382";"1 762,2853";"-0,044";"28,455";"1,000"
"354383";"1 762,2906";"-0,044";"28,455";"1,000"
"354384";"1 762,2959";"-0,044";"28,475";"1,000"
"354385";"1 762,3012";"-0,044";"28,475";"1,000"
"354386";"1 762,3058";"-0,044";"28,475";"1,000"
"354387";"1 762,3104";"-0,044";"28,475";"1,000"
"354388";"1 762,3150";"-0,044";"28,555";"1,000"
"354389";"1 762,3195";"-0,044";"28,555";"1,000"
"354390";"1 762,3241";"-0,044";"28,555";"1,000"
"354391";"1 762,3287";"-0,046";"28,565";"1,000"
"354392";"1 762,3333";"-0,044";"28,565";"1,000"
"354393";"1 762,3385";"-0,044";"28,555";"1,000"
"354394";"1 762,3438";"-0,044";"28,555";"1,000"
"354395";"1 762,3491";"-0,044";"28,570";"1,000"
"354396";"1 762,3544";"-0,044";"28,570";"1,000"
"354397";"1 762,3598";"-0,044";"28,680";"1,000"
"354398";"1 762,3651";"-0,044";"28,680";"1,000"
"354399";"1 762,3705";"-0,044";"28,670";"1,000"
"354400";"1 762,3759";"-0,044";"28,670";"1,000"
"354401";"1 762,3813";"-0,044";"28,670";"1,000"
"354402";"1 762,3866";"-0,046";"28,695";"1,000"
"354403";"1 762,3920";"-0,044";"28,695";"1,000"
"354404";"1 762,3974";"-0,044";"28,690";"1,000"
"354405";"1 762,4027";"-0,046";"28,690";"1,000"
"354406";"1 762,4081";"-0,044";"28,770";"1,000"
"354407";"1 762,4135";"-0,046";"28,770";"1,000"
"354408";"1 762,4188";"-0,044";"28,785";"1,000"
"354409";"1 762,4242";"-0,046";"28,785";"1,000"
"354410";"1 762,4282";"-0,046";"28,785";"1,000"
"354411";"1 762,4322";"-0,044";"28,815";"1,000"
"354412";"1 762,4362";"-0,046";"28,815";"1,000"
"354413";"1 762,4402";"-0,044";"28,840";"1,000"
"354414";"1 762,4455";"-0,044";"28,840";"1,000"
"354415";"1 762,4508";"-0,044";"28,805";"1,000"
"354416";"1 762,4562";"-0,044";"28,805";"1,000"
"354417";"1 762,4614";"-0,044";"28,780";"1,000"
"354418";"1 762,4666";"-0,044";"28,780";"1,000"
"354419";"1 762,4719";"-0,044";"28,895";"1,000"
"354420";"1 762,4771";"-0,044";"28,895";"1,000"
"354421";"1 762,4823";"-0,044";"28,895";"1,000"
"354422";"1 762,4876";"-0,048";"28,915";"1,000"
"354423";"1 762,4928";"-0,090";"28,915";"1,000"
"354424";"1 762,4980";"20,264";"28,880";"3,000"
"354425";"1 762,5021";"35,640";"28,880";"3,000"
"354426";"1 762,5061";"-0,092";"28,775";"3,000"
"354427";"1 762,5101";"0,058";"28,775";"2,000"
"354428";"1 762,5141";"0,794";"28,575";"2,000"
"354429";"1 762,5195";"2,150";"28,575";"0,000"
"354430";"1 762,5248";"3,474";"28,575";"0,000"
"354431";"1 762,5301";"4,256";"28,525";"0,000"
"354432";"1 762,5355";"4,712";"28,525";"0,000"
"354433";"1 762,5409";"5,204";"28,405";"0,000"
"354434";"1 762,5462";"5,578";"28,405";"0,000"
"354435";"1 762,5516";"5,766";"28,435";"0,000"
"354436";"1 762,5570";"5,754";"28,435";"0,000"
"354437";"1 762,5623";"5,778";"28,325";"0,000"
"354438";"1 762,5677";"5,884";"28,325";"0,000"
"354439";"1 762,5731";"5,804";"28,325";"0,000"
"354440";"1 762,5771";"5,846";"28,380";"0,000"
"354441";"1 762,5811";"5,718";"28,380";"0,000"
"354442";"1 762,5851";"9,250";"28,410";"0,000"
"354443";"1 762,5891";"49,434";"28,410";"2,000"
"354444";"1 762,5944";"12,368";"28,285";"0,000"
"354445";"1 762,5998";"0,172";"28,285";"0,000"
"354446";"1 762,6051";"0,570";"28,190";"0,000"
"354447";"1 762,6105";"2,178";"28,190";"0,000"
"354448";"1 762,6158";"4,016";"28,305";"0,000"
"354449";"1 762,6212";"5,142";"28,305";"0,000"
"354450";"1 762,6265";"5,564";"28,305";"0,000"
"354451";"1 762,6319";"5,812";"28,240";"0,000"
"354452";"1 762,6372";"5,788";"28,240";"0,000"
"354453";"1 762,6426";"5,690";"28,205";"0,000"
"354454";"1 762,6479";"17,678";"28,205";"0,000"
"354455";"1 762,6520";"63,914";"28,235";"2,000"
"354456";"1 762,6560";"11,474";"28,235";"0,000"
"354457";"1 762,6600";"0,202";"28,100";"0,000"
"354458";"1 762,6641";"0,514";"28,100";"0,000"
"354459";"1 762,6681";"0,456";"28,100";"0,000"
"354460";"1 762,6721";"0,688";"28,060";"0,000"
"354461";"1 762,6761";"1,160";"28,060";"0,000"
"354462";"1 762,6801";"2,108";"28,095";"0,000"
"354463";"1 762,6846";"5,150";"28,095";"0,000"
"354464";"1 762,6892";"7,038";"28,025";"0,000"
"354465";"1 762,6937";"7,116";"28,025";"0,000"
"354466";"1 762,6982";"6,080";"28,045";"0,000"
"354467";"1 762,7028";"5,418";"28,045";"0,000"
"354468";"1 762,7073";"5,190";"28,020";"0,000"
"354469";"1 762,7119";"4,884";"28,020";"0,000"
"354470";"1 762,7200";"5,290";"28,020";"0,000"
"354471";"1 762,7280";"5,146";"28,025";"0,000"
"354472";"1 762,7333";"5,004";"28,025";"0,000"
"354473";"1 762,7387";"5,074";"28,010";"0,000"
"354474";"1 762,7440";"5,228";"28,010";"0,000"
"354475";"1 762,7480";"4,832";"28,085";"0,000"
"354476";"1 762,7520";"4,960";"28,085";"0,000"
"354477";"1 762,7560";"4,982";"28,085";"0,000"
"354478";"1 762,7600";"4,946";"28,085";"0,000"
"354479";"1 762,7646";"4,960";"28,085";"0,000"
"354480";"1 762,7691";"4,908";"28,085";"0,000"
"354481";"1 762,7737";"4,934";"28,085";"0,000"
"354482";"1 762,7782";"4,972";"27,930";"0,000"
"354483";"1 762,7828";"4,834";"27,930";"0,000"
"354484";"1 762,7873";"4,866";"27,965";"0,000"
"354485";"1 762,7919";"4,762";"27,965";"0,000"
"354486";"1 762,8000";"4,664";"28,040";"0,000"
"354487";"1 762,8082";"4,816";"28,040";"0,000"
"354488";"1 762,8122";"4,836";"27,950";"0,000"
"354489";"1 762,8162";"4,776";"27,950";"0,000"
"354490";"1 762,8202";"4,806";"27,950";"0,000"
"354491";"1 762,8242";"4,616";"27,985";"0,000"
"354492";"1 762,8295";"4,994";"27,985";"0,000"
"354493";"1 762,8348";"4,826";"28,000";"0,000"
"354494";"1 762,8401";"4,654";"28,000";"0,000"
"354495";"1 762,8446";"4,824";"27,925";"0,000"
"354496";"1 762,8491";"4,904";"27,925";"0,000"
"354497";"1 762,8537";"4,718";"27,925";"0,000"
"354498";"1 762,8582";"4,504";"27,925";"0,000"
"354499";"1 762,8627";"4,860";"27,925";"0,000"
"354500";"1 762,8673";"4,722";"27,905";"0,000"
"354501";"1 762,8718";"4,860";"27,905";"0,000"
"354502";"1 762,8800";"4,750";"27,930";"0,000"
"354503";"1 762,8881";"4,774";"27,930";"0,000"
"354504";"1 762,8921";"4,802";"27,935";"0,000"
"354505";"1 762,8961";"4,570";"27,935";"0,000"
"354506";"1 762,9002";"4,858";"27,855";"0,000"
"354507";"1 762,9042";"5,234";"27,855";"0,000"
"354508";"1 762,9094";"4,724";"27,855";"0,000"
"354509";"1 762,9147";"5,010";"27,865";"0,000"
"354510";"1 762,9200";"5,172";"27,865";"0,000"
"354511";"1 762,9246";"5,028";"27,875";"0,000"
"354512";"1 762,9291";"4,554";"27,875";"0,000"
"354513";"1 762,9336";"4,676";"27,865";"0,000"
"354514";"1 762,9382";"4,600";"27,865";"0,000"
"354515";"1 762,9427";"5,368";"27,830";"0,000"
"354516";"1 762,9472";"5,470";"27,830";"0,000"
"354517";"1 762,9518";"4,730";"27,910";"0,000"
"354518";"1 762,9599";"4,852";"27,910";"0,000"
"354519";"1 762,9680";"4,696";"27,910";"0,000"
"354520";"1 762,9720";"4,600";"27,875";"0,000"
"354521";"1 762,9761";"4,324";"27,875";"0,000"
"354522";"1 762,9801";"4,894";"27,885";"0,000"
"354523";"1 762,9841";"4,718";"27,885";"0,000"
"354524";"1 762,9893";"5,180";"27,865";"0,000"
"354525";"1 762,9946";"4,452";"27,865";"0,000"
"354526";"1 762,9999";"5,308";"27,900";"0,000"
"354527";"1 763,0045";"4,976";"27,900";"0,000"
"354528";"1 763,0090";"4,906";"27,900";"0,000"
"354529";"1 763,0136";"4,288";"27,865";"0,000"
"354530";"1 763,0181";"4,656";"27,865";"0,000"
"354531";"1 763,0227";"4,634";"27,885";"0,000"
"354532";"1 763,0272";"4,678";"27,885";"0,000"
"354533";"1 763,0318";"4,772";"27,875";"0,000"
"354534";"1 763,0398";"5,246";"27,875";"0,000"
"354535";"1 763,0478";"4,834";"27,850";"0,000"
"354536";"1 763,0519";"4,446";"27,850";"0,000"
"354537";"1 763,0559";"4,546";"27,810";"0,000"
"354538";"1 763,0600";"4,536";"27,810";"0,000"
"354539";"1 763,0641";"4,578";"27,810";"0,000"
"354540";"1 763,0694";"4,578";"27,790";"0,000"
"354541";"1 763,0746";"4,520";"27,790";"0,000"
"354542";"1 763,0799";"4,528";"27,865";"0,000"
"354543";"1 763,0844";"4,432";"27,865";"0,000"
"354544";"1 763,0890";"4,114";"27,875";"0,000"
"354545";"1 763,0935";"4,240";"27,875";"0,000"
"354546";"1 763,0981";"4,616";"27,845";"0,000"
"354547";"1 763,1026";"4,432";"27,845";"0,000"
"354548";"1 763,1072";"4,370";"27,845";"0,000"
"354549";"1 763,1117";"5,060";"27,780";"0,000"
"354550";"1 763,1172";"5,146";"27,780";"0,000"
"354551";"1 763,1226";"4,502";"27,760";"0,000"
"354552";"1 763,1280";"4,164";"27,760";"0,000"
"354553";"1 763,1332";"4,138";"27,800";"0,000"
"354554";"1 763,1385";"4,338";"27,800";"0,000"
"354555";"1 763,1437";"4,920";"27,815";"0,000"
"354556";"1 763,1491";"4,316";"27,815";"0,000"
"354557";"1 763,1545";"3,756";"27,815";"0,000"
"354558";"1 763,1599";"4,296";"27,785";"0,000"
"354559";"1 763,1645";"4,892";"27,785";"0,000"
"354560";"1 763,1690";"4,596";"27,790";"0,000"
"354561";"1 763,1735";"4,190";"27,790";"0,000"
"354562";"1 763,1781";"4,332";"27,695";"0,000"
"354563";"1 763,1826";"5,196";"27,695";"0,000"
"354564";"1 763,1871";"5,460";"27,835";"0,000"
"354565";"1 763,1917";"4,448";"27,835";"0,000"
"354566";"1 763,1971";"3,532";"27,770";"0,000"
"354567";"1 763,2026";"3,396";"27,770";"0,000"
"354568";"1 763,2080";"4,092";"27,770";"0,000"
"354569";"1 763,2133";"4,678";"27,760";"0,000"
"354570";"1 763,2187";"4,204";"27,760";"0,000"
"354571";"1 763,2240";"3,974";"27,825";"0,000"
"354572";"1 763,2293";"3,770";"27,825";"0,000"
"354573";"1 763,2345";"3,976";"27,800";"0,000"
"354574";"1 763,2398";"4,276";"27,800";"0,000"
"354575";"1 763,2444";"4,580";"27,760";"0,000"
"354576";"1 763,2489";"4,878";"27,760";"0,000"
"354577";"1 763,2535";"4,546";"27,760";"0,000"
"354578";"1 763,2580";"4,184";"27,740";"0,000"
"354579";"1 763,2626";"4,152";"27,740";"0,000"
"354580";"1 763,2671";"4,168";"27,830";"0,000"
"354581";"1 763,2717";"3,740";"27,830";"0,000"
"354582";"1 763,2771";"3,202";"27,795";"0,000"
"354583";"1 763,2825";"3,716";"27,795";"0,000"
"354584";"1 763,2880";"4,324";"27,780";"0,000"
"354585";"1 763,2933";"4,414";"27,780";"0,000"
"354586";"1 763,2986";"4,104";"27,775";"0,000"
"354587";"1 763,3040";"4,022";"27,775";"0,000"
"354588";"1 763,3092";"4,244";"27,775";"0,000"
"354589";"1 763,3145";"4,470";"27,825";"0,000"
"354590";"1 763,3198";"4,416";"27,825";"0,000"
"354591";"1 763,3253";"4,042";"27,740";"0,000"
"354592";"1 763,3308";"3,772";"27,740";"0,000"
"354593";"1 763,3363";"3,686";"27,760";"0,000"
"354594";"1 763,3418";"3,952";"27,760";"0,000"
"354595";"1 763,3474";"4,290";"27,825";"0,000"
"354596";"1 763,3529";"4,342";"27,825";"0,000"
"354597";"1 763,3584";"3,990";"27,825";"0,000"
"354598";"1 763,3639";"3,878";"27,795";"0,000"
"354599";"1 763,3679";"4,026";"27,795";"0,000"
"354600";"1 763,3719";"4,398";"27,820";"0,000"
"354601";"1 763,3759";"4,944";"27,820";"0,000"
"354602";"1 763,3799";"5,118";"27,780";"0,000"
"354603";"1 763,3853";"4,560";"27,780";"0,000"
"354604";"1 763,3906";"4,012";"27,780";"0,000"
"354605";"1 763,3959";"3,810";"27,780";"0,000"
"354606";"1 763,4012";"3,274";"27,710";"0,000"
"354607";"1 763,4064";"3,796";"27,710";"0,000"
"354608";"1 763,4117";"4,474";"27,710";"0,000"
"354609";"1 763,4169";"4,806";"27,755";"0,000"
"354610";"1 763,4222";"4,528";"27,755";"0,000"
"354611";"1 763,4274";"4,368";"27,700";"0,000"
"354612";"1 763,4327";"4,052";"27,700";"0,000"
"354613";"1 763,4379";"3,838";"27,750";"0,000"
"354614";"1 763,4419";"3,580";"27,750";"0,000"
"354615";"1 763,4459";"3,432";"27,780";"0,000"
"354616";"1 763,4499";"3,584";"27,780";"0,000"
"354617";"1 763,4539";"3,926";"27,780";"0,000"
"354618";"1 763,4592";"3,806";"27,740";"0,000"
"354619";"1 763,4645";"3,744";"27,740";"0,000"
"354620";"1 763,4698";"3,808";"27,760";"0,000"
"354621";"1 763,4750";"4,022";"27,760";"0,000"
"354622";"1 763,4803";"4,148";"27,750";"0,000"
"354623";"1 763,4856";"4,076";"27,750";"0,000"
"354624";"1 763,4908";"3,850";"27,775";"0,000"
"354625";"1 763,4961";"3,588";"27,775";"0,000"
"354626";"1 763,5014";"3,648";"27,775";"0,000"
"354627";"1 763,5066";"3,796";"27,780";"0,000"
"354628";"1 763,5119";"3,846";"27,780";"0,000"
"354629";"1 763,5159";"3,714";"27,730";"0,000"
"354630";"1 763,5198";"3,640";"27,730";"0,000"
"354631";"1 763,5238";"3,848";"27,720";"0,000"
"354632";"1 763,5278";"3,692";"27,720";"0,000"
"354633";"1 763,5331";"3,748";"27,680";"0,000"
"354634";"1 763,5384";"3,658";"27,680";"0,000"
"354635";"1 763,5436";"3,936";"27,775";"0,000"
"354636";"1 763,5482";"4,172";"27,775";"0,000"
"354637";"1 763,5527";"3,774";"27,775";"0,000"
"354638";"1 763,5573";"3,582";"27,765";"0,000"
"354639";"1 763,5619";"3,232";"27,765";"0,000"
"354640";"1 763,5664";"3,190";"27,770";"0,000"
"354641";"1 763,5710";"3,712";"27,770";"0,000"
"354642";"1 763,5755";"4,024";"27,750";"0,000"
"354643";"1 763,5809";"4,172";"27,750";"0,000"
"354644";"1 763,5863";"4,076";"27,720";"0,000"
"354645";"1 763,5916";"3,990";"27,720";"0,000"
"354646";"1 763,5969";"3,852";"27,720";"0,000"
"354647";"1 763,6022";"3,788";"27,770";"0,000"
"354648";"1 763,6075";"3,856";"27,770";"0,000"
"354649";"1 763,6128";"3,878";"27,760";"0,000"
"354650";"1 763,6182";"3,856";"27,760";"0,000"
"354651";"1 763,6235";"3,982";"27,660";"0,000"
"354652";"1 763,6290";"3,682";"27,660";"0,000"
"354653";"1 763,6346";"3,722";"27,670";"0,000"
"354654";"1 763,6401";"3,676";"27,670";"0,000"
"354655";"1 763,6456";"3,704";"27,755";"0,000"
"354656";"1 763,6512";"3,770";"27,755";"0,000"
"354657";"1 763,6567";"3,744";"27,755";"0,000"
"354658";"1 763,6622";"3,846";"27,730";"0,000"
"354659";"1 763,6678";"3,808";"27,730";"0,000"
"354660";"1 763,6718";"3,678";"27,710";"0,000"
"354661";"1 763,6758";"3,688";"27,710";"0,000"
"354662";"1 763,6798";"3,710";"27,710";"0,000"
"354663";"1 763,6838";"3,852";"27,710";"0,000"
"354664";"1 763,6878";"4,086";"27,710";"0,000"
"354665";"1 763,6917";"3,800";"27,710";"0,000"
"354666";"1 763,6957";"3,926";"27,710";"0,000"
"354667";"1 763,6997";"3,890";"27,750";"0,000"
"354668";"1 763,7042";"3,760";"27,750";"0,000"
"354669";"1 763,7087";"3,612";"27,755";"0,000"
"354670";"1 763,7133";"3,384";"27,755";"0,000"
"354671";"1 763,7178";"3,818";"27,760";"0,000"
"354672";"1 763,7224";"3,814";"27,760";"0,000"
"354673";"1 763,7269";"3,674";"27,705";"0,000"
"354674";"1 763,7314";"3,888";"27,705";"0,000"
"354675";"1 763,7395";"4,236";"27,805";"0,000"
"354676";"1 763,7475";"3,798";"27,805";"0,000"
"354677";"1 763,7528";"3,746";"27,805";"0,000"
"354678";"1 763,7582";"3,708";"27,735";"0,000"
"354679";"1 763,7635";"3,640";"27,735";"0,000"
"354680";"1 763,7676";"3,710";"27,750";"0,000"
"354681";"1 763,7716";"3,480";"27,750";"0,000"
"354682";"1 763,7757";"3,792";"27,740";"0,000"
"354683";"1 763,7798";"3,856";"27,740";"0,000"
"354684";"1 763,7843";"3,724";"27,770";"0,000"
"354685";"1 763,7888";"3,642";"27,770";"0,000"
"354686";"1 763,7933";"3,634";"27,770";"0,000"
"354687";"1 763,7978";"3,734";"27,765";"0,000"
"354688";"1 763,8024";"3,992";"27,765";"0,000"
"354689";"1 763,8069";"3,946";"27,790";"0,000"
"354690";"1 763,8114";"4,016";"27,790";"0,000"
"354691";"1 763,8196";"3,796";"27,685";"0,000"
"354692";"1 763,8277";"3,830";"27,685";"0,000"
"354693";"1 763,8317";"4,008";"27,715";"0,000"
"354694";"1 763,8357";"4,002";"27,715";"0,000"
"354695";"1 763,8397";"3,984";"27,715";"0,000"
"354696";"1 763,8437";"3,722";"27,760";"0,000"
"354697";"1 763,8490";"3,978";"27,760";"0,000"
"354698";"1 763,8544";"4,118";"27,695";"0,000"
"354699";"1 763,8597";"4,010";"27,695";"0,000"
"354700";"1 763,8642";"3,686";"27,805";"0,000"
"354701";"1 763,8688";"3,450";"27,805";"0,000"
"354702";"1 763,8733";"3,484";"27,755";"0,000"
"354703";"1 763,8778";"3,742";"27,755";"0,000"
"354704";"1 763,8823";"3,928";"27,700";"0,000"
"354705";"1 763,8868";"3,986";"27,700";"0,000"
"354706";"1 763,8914";"4,114";"27,700";"0,000"
"354707";"1 763,8994";"4,912";"27,805";"0,000"
"354708";"1 763,9075";"4,664";"27,805";"0,000"
"354709";"1 763,9115";"4,128";"27,700";"0,000"
"354710";"1 763,9156";"3,836";"27,700";"0,000"
"354711";"1 763,9196";"3,784";"27,740";"0,000"
"354712";"1 763,9237";"3,872";"27,740";"0,000"
"354713";"1 763,9290";"4,298";"27,780";"0,000"
"354714";"1 763,9342";"4,176";"27,780";"0,000"
"354715";"1 763,9395";"3,954";"27,780";"0,000"
"354716";"1 763,9440";"4,012";"27,720";"0,000"
"354717";"1 763,9486";"3,904";"27,720";"0,000"
"354718";"1 763,9531";"3,538";"27,655";"0,000"
"354719";"1 763,9577";"3,732";"27,655";"0,000"
"354720";"1 763,9622";"3,974";"27,760";"0,000"
"354721";"1 763,9668";"3,820";"27,760";"0,000"
"354722";"1 763,9714";"3,914";"27,760";"0,000"
"354723";"1 763,9795";"4,048";"27,760";"0,000"
"354724";"1 763,9876";"3,984";"27,720";"0,000"
"354725";"1 763,9916";"3,912";"27,720";"0,000"
"354726";"1 763,9956";"3,870";"27,720";"0,000"
"354727";"1 763,9996";"4,028";"27,735";"0,000"
"354728";"1 764,0036";"4,138";"27,735";"0,000"
"354729";"1 764,0089";"4,256";"27,780";"0,000"
"354730";"1 764,0142";"4,198";"27,780";"0,000"
"354731";"1 764,0195";"4,076";"27,760";"0,000"
"354732";"1 764,0241";"4,048";"27,760";"0,000"
"354733";"1 764,0286";"3,876";"27,685";"0,000"
"354734";"1 764,0332";"4,020";"27,685";"0,000"
"354735";"1 764,0377";"4,266";"27,685";"0,000"
"354736";"1 764,0422";"4,206";"27,690";"0,000"
"354737";"1 764,0468";"4,130";"27,690";"0,000"
"354738";"1 764,0513";"3,950";"27,680";"0,000"
"354739";"1 764,0567";"4,072";"27,680";"0,000"
"354740";"1 764,0622";"4,224";"27,760";"0,000"
"354741";"1 764,0676";"4,044";"27,760";"0,000"
"354742";"1 764,0729";"4,182";"27,735";"0,000"
"354743";"1 764,0782";"4,022";"27,735";"0,000"
"354744";"1 764,0835";"3,806";"27,735";"0,000"
"354745";"1 764,0888";"3,828";"27,680";"0,000"
"354746";"1 764,0941";"4,192";"27,680";"0,000"
"354747";"1 764,0994";"4,272";"27,770";"0,000"
"354748";"1 764,1051";"4,176";"27,770";"0,000"
"354749";"1 764,1108";"3,936";"27,775";"0,000"
"354750";"1 764,1166";"3,950";"27,775";"0,000"
"354751";"1 764,1223";"4,156";"27,725";"0,000"
"354752";"1 764,1280";"3,812";"27,725";"0,000"
"354753";"1 764,1338";"3,876";"27,680";"0,000"
"354754";"1 764,1395";"4,038";"27,680";"0,000"
"354755";"1 764,1452";"3,976";"27,680";"0,000"
"354756";"1 764,1492";"3,948";"27,720";"0,000"
"354757";"1 764,1532";"3,978";"27,720";"0,000"
"354758";"1 764,1572";"4,032";"27,715";"0,000"
"354759";"1 764,1612";"4,024";"27,715";"0,000"
"354760";"1 764,1653";"3,952";"27,750";"0,000"
"354761";"1 764,1693";"3,836";"27,750";"0,000"
"354762";"1 764,1734";"3,904";"27,735";"0,000"
"354763";"1 764,1775";"3,890";"27,735";"0,000"
"354764";"1 764,1820";"3,830";"27,735";"0,000"
"354765";"1 764,1866";"3,884";"27,725";"0,000"
"354766";"1 764,1911";"3,870";"27,725";"0,000"
"354767";"1 764,1956";"3,818";"27,760";"0,000"
"354768";"1 764,2002";"3,670";"27,760";"0,000"
"354769";"1 764,2047";"3,914";"27,735";"0,000"
"354770";"1 764,2092";"4,070";"27,735";"0,000"
"354771";"1 764,2174";"4,046";"27,635";"0,000"
"354772";"1 764,2255";"3,956";"27,635";"0,000"
"354773";"1 764,2295";"3,950";"27,725";"0,000"
"354774";"1 764,2335";"3,982";"27,725";"0,000"
"354775";"1 764,2375";"3,810";"27,725";"0,000"
"354776";"1 764,2415";"3,766";"27,665";"0,000"
"354777";"1 764,2468";"3,872";"27,665";"0,000"
"354778";"1 764,2521";"3,952";"27,675";"0,000"
"354779";"1 764,2574";"3,792";"27,675";"0,000"
"354780";"1 764,2620";"3,832";"27,780";"0,000"
"354781";"1 764,2665";"3,906";"27,780";"0,000"
"354782";"1 764,2710";"3,910";"27,710";"0,000"
"354783";"1 764,2756";"3,830";"27,710";"0,000"
"354784";"1 764,2801";"3,832";"27,710";"0,000"
"354785";"1 764,2846";"3,934";"27,695";"0,000"
"354786";"1 764,2892";"3,846";"27,695";"0,000"
"354787";"1 764,2973";"3,740";"27,695";"0,000"
"354788";"1 764,3055";"3,850";"27,695";"0,000"
"354789";"1 764,3095";"3,882";"27,700";"0,000"
"354790";"1 764,3135";"3,872";"27,700";"0,000"
"354791";"1 764,3175";"4,030";"27,665";"0,000"
"354792";"1 764,3215";"4,212";"27,665";"0,000"
"354793";"1 764,3268";"4,482";"27,725";"0,000"
"354794";"1 764,3321";"4,630";"27,725";"0,000"
"354795";"1 764,3373";"4,890";"27,725";"0,000"
"354796";"1 764,3419";"5,052";"27,760";"0,000"
"354797";"1 764,3464";"4,976";"27,760";"0,000"
"354798";"1 764,3509";"5,518";"27,735";"0,000"
"354799";"1 764,3555";"11,034";"27,735";"0,000"
"354800";"1 764,3600";"51,636";"27,785";"2,000"
"354801";"1 764,3646";"15,952";"27,785";"0,000"
"354802";"1 764,3691";"5,564";"27,795";"0,000"
"354803";"1 764,3772";"1,988";"27,795";"0,000"
"354804";"1 764,3853";"1,190";"27,795";"0,000"
"354805";"1 764,3893";"1,044";"27,725";"1,000"
"354806";"1 764,3933";"1,018";"27,725";"1,000"
"354807";"1 764,3973";"1,026";"27,865";"1,000"
"354808";"1 764,4013";"1,040";"27,865";"1,000"
"354809";"1 764,4066";"1,058";"27,865";"1,000"
"354810";"1 764,4119";"1,054";"27,865";"1,000"
"354811";"1 764,4172";"1,076";"27,895";"1,000"
"354812";"1 764,4218";"1,186";"27,895";"1,000"
"354813";"1 764,4263";"3,170";"27,895";"1,000"
"354814";"1 764,4309";"61,646";"27,950";"2,000"
"354815";"1 764,4354";"65,000";"27,950";"2,000"
"354816";"1 764,4400";"30,158";"27,930";"2,000"
"354817";"1 764,4445";"2,790";"27,930";"0,000"
"354818";"1 764,4491";"1,144";"27,720";"0,000"
"354819";"1 764,4572";"1,040";"27,720";"0,000"
"354820";"1 764,4654";"1,336";"27,775";"0,000"
"354821";"1 764,4694";"1,774";"27,775";"0,000"
"354822";"1 764,4734";"2,206";"27,660";"0,000"
"354823";"1 764,4774";"2,570";"27,660";"0,000"
"354824";"1 764,4813";"2,906";"27,660";"0,000"
"354825";"1 764,4866";"3,322";"27,685";"0,000"
"354826";"1 764,4919";"3,466";"27,685";"0,000"
"354827";"1 764,4972";"3,468";"27,690";"0,000"
"354828";"1 764,5017";"3,596";"27,690";"0,000"
"354829";"1 764,5063";"3,826";"27,665";"0,000"
"354830";"1 764,5108";"3,862";"27,665";"0,000"
"354831";"1 764,5154";"3,838";"27,600";"0,000"
"354832";"1 764,5199";"3,796";"27,600";"0,000"
"354833";"1 764,5245";"3,790";"27,600";"0,000"
"354834";"1 764,5290";"3,820";"27,630";"0,000"
"354835";"1 764,5345";"3,898";"27,630";"0,000"
"354836";"1 764,5400";"3,940";"27,680";"0,000"
"354837";"1 764,5454";"3,916";"27,680";"0,000"
"354838";"1 764,5507";"3,748";"27,660";"0,000"
"354839";"1 764,5559";"3,682";"27,660";"0,000"
"354840";"1 764,5612";"3,738";"27,645";"0,000"
"354841";"1 764,5665";"3,754";"27,645";"0,000"
"354842";"1 764,5719";"3,876";"27,645";"0,000"
"354843";"1 764,5772";"3,980";"27,645";"0,000"
