"Viewer Version";"2.91"
"COM HW Type";"RS485/USB Sensor Cable"
"COM HW Config";"Config String: COM4 , 115200, ECHOOFF"
"Sensor Cable Version";"1.8"
"Product Type";"Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config";"SHDLC Device Address: 0"
"Product ID";"SLF3S-1300F"
"Sensor Serial";"1949-000064"
"I2C Address";"8"
"Supply Voltage";"3.5 V"
"Command Address";"0x3608"
"Sampling Time [ms]";"5"
"Scale Factor Flow lin.";"500"
"Scale Factor Temp lin.";"200"
"Scale Factor Custom";"1"
"Sample #";"Relative Time[s]";"Flow linearized [ml/min]";"Temperature linearized [deg C]";"Custom []"
"10676";"53,1053";"0,422";"29,995";"0,000"
"10677";"53,1106";"0,414";"29,995";"0,000"
"10678";"53,1160";"0,408";"29,995";"0,000"
"10679";"53,1213";"0,406";"29,970";"0,000"
"10680";"53,1266";"0,398";"29,970";"0,000"
"10681";"53,1320";"0,396";"29,965";"0,000"
"10682";"53,1373";"0,390";"29,965";"0,000"
"10683";"53,1426";"0,390";"29,900";"0,000"
"10684";"53,1479";"0,384";"29,900";"0,000"
"10685";"53,1533";"0,384";"29,955";"0,000"
"10686";"53,1586";"0,380";"29,955";"0,000"
"10687";"53,1639";"0,382";"30,000";"0,000"
"10688";"53,1679";"0,386";"30,000";"0,000"
"10689";"53,1719";"0,386";"30,000";"0,000"
"10690";"53,1759";"0,388";"29,955";"0,000"
"10691";"53,1799";"0,390";"29,955";"0,000"
"10692";"53,1852";"0,392";"29,995";"0,000"
"10693";"53,1906";"0,396";"29,995";"0,000"
"10694";"53,1959";"0,398";"29,960";"0,000"
"10695";"53,2012";"0,404";"29,960";"0,000"
"10696";"53,2065";"0,408";"30,000";"0,000"
"10697";"53,2118";"0,408";"30,000";"0,000"
"10698";"53,2171";"0,408";"30,000";"0,000"
"10699";"53,2224";"0,412";"29,930";"0,000"
"10700";"53,2277";"0,414";"29,930";"0,000"
"10701";"53,2321";"0,416";"29,905";"0,000"
"10702";"53,2364";"0,416";"29,905";"0,000"
"10703";"53,2408";"0,418";"30,010";"0,000"
"10704";"53,2451";"0,416";"30,010";"0,000"
"10705";"53,2500";"0,416";"29,995";"0,000"
"10706";"53,2549";"0,420";"29,995";"0,000"
"10707";"53,2598";"0,420";"29,995";"0,000"
"10708";"53,2629";"0,420";"29,910";"0,000"
"10709";"53,2661";"0,418";"29,910";"0,000"
"10710";"53,2693";"0,418";"29,985";"0,000"
"10711";"53,2725";"0,418";"29,985";"0,000"
"10712";"53,2756";"0,420";"29,975";"0,000"
"10713";"53,2917";"0,420";"29,975";"0,000"
"10714";"53,2970";"0,422";"30,030";"0,000"
"10715";"53,3023";"0,420";"30,030";"0,000"
"10716";"53,3077";"0,418";"29,995";"0,000"
"10717";"53,3117";"0,418";"29,995";"0,000"
"10718";"53,3157";"0,418";"29,995";"0,000"
"10719";"53,3197";"0,414";"29,960";"0,000"
"10720";"53,3237";"0,412";"29,960";"0,000"
"10721";"53,3269";"0,412";"30,030";"0,000"
"10722";"53,3301";"0,408";"30,030";"0,000"
"10723";"53,3332";"0,404";"29,920";"0,000"
"10724";"53,3364";"0,402";"29,920";"0,000"
"10725";"53,3396";"0,396";"29,900";"0,000"
"10726";"53,3557";"0,390";"29,900";"0,000"
"10727";"53,3610";"0,388";"29,900";"0,000"
"10728";"53,3664";"0,384";"29,970";"0,000"
"10729";"53,3717";"0,378";"29,970";"0,000"
"10730";"53,3757";"0,374";"30,010";"0,000"
"10731";"53,3797";"0,368";"30,010";"0,000"
"10732";"53,3837";"0,366";"29,935";"0,000"
"10733";"53,3877";"0,360";"29,935";"0,000"
"10734";"53,3941";"0,356";"29,925";"0,000"
"10735";"53,4005";"0,354";"29,925";"0,000"
"10736";"53,4069";"0,352";"29,970";"0,000"
"10737";"53,4132";"0,350";"29,970";"0,000"
"10738";"53,4196";"0,346";"29,970";"0,000"
"10739";"53,4236";"0,344";"29,910";"0,000"
"10740";"53,4276";"0,340";"29,910";"0,000"
"10741";"53,4316";"0,338";"29,885";"0,000"
"10742";"53,4356";"0,332";"29,885";"0,000"
"10743";"53,4409";"0,326";"30,075";"0,000"
"10744";"53,4463";"0,324";"30,075";"0,000"
"10745";"53,4516";"0,322";"29,935";"0,000"
"10746";"53,4569";"0,330";"29,935";"0,000"
"10747";"53,4622";"0,348";"29,935";"0,000"
"10748";"53,4676";"0,368";"29,920";"0,000"
"10749";"53,4729";"0,384";"29,920";"0,000"
"10750";"53,4782";"0,386";"29,945";"0,000"
"10751";"53,4835";"0,390";"29,945";"0,000"
"10752";"53,4875";"0,398";"29,950";"0,000"
"10753";"53,4915";"0,404";"29,950";"0,000"
"10754";"53,4955";"0,416";"30,035";"0,000"
"10755";"53,4995";"0,422";"30,035";"0,000"
"10756";"53,5048";"0,424";"30,035";"0,000"
"10757";"53,5102";"0,424";"29,960";"0,000"
"10758";"53,5155";"0,418";"29,960";"0,000"
"10759";"53,5208";"0,422";"29,945";"0,000"
"10760";"53,5261";"0,426";"29,945";"0,000"
"10761";"53,5314";"0,426";"29,950";"0,000"
"10762";"53,5368";"0,424";"29,950";"0,000"
"10763";"53,5421";"0,422";"30,035";"0,000"
"10764";"53,5474";"0,418";"30,035";"0,000"
"10765";"53,5514";"0,422";"29,910";"0,000"
"10766";"53,5554";"0,424";"29,910";"0,000"
"10767";"53,5594";"0,418";"29,910";"0,000"
"10768";"53,5634";"0,408";"30,000";"0,000"
"10769";"53,5688";"0,404";"30,000";"0,000"
"10770";"53,5741";"0,412";"29,935";"0,000"
"10771";"53,5794";"0,424";"29,935";"0,000"
"10772";"53,5826";"0,430";"29,900";"0,000"
"10773";"53,5857";"0,424";"29,900";"0,000"
"10774";"53,5889";"0,416";"29,960";"0,000"
"10775";"53,5921";"0,414";"29,960";"0,000"
"10776";"53,5952";"0,428";"29,960";"0,000"
"10777";"53,6033";"0,454";"30,000";"0,000"
"10778";"53,6113";"0,478";"30,000";"0,000"
"10779";"53,6166";"0,496";"29,955";"0,000"
"10780";"53,6219";"0,498";"29,955";"0,000"
"10781";"53,6273";"0,492";"30,035";"0,000"
"10782";"53,6326";"0,494";"30,035";"0,000"
"10783";"53,6380";"0,504";"29,910";"0,000"
"10784";"53,6434";"0,512";"29,910";"0,000"
"10785";"53,6465";"0,514";"29,955";"0,000"
"10786";"53,6497";"0,508";"29,955";"0,000"
"10787";"53,6529";"0,494";"29,955";"0,000"
"10788";"53,6560";"0,490";"29,955";"0,000"
"10789";"53,6592";"0,488";"29,955";"0,000"
"10790";"53,6752";"0,478";"29,975";"0,000"
"10791";"53,6793";"0,466";"29,975";"0,000"
"10792";"53,6833";"0,448";"29,905";"0,000"
"10793";"53,6873";"0,430";"29,905";"0,000"
"10794";"53,6913";"0,420";"29,995";"0,000"
"10795";"53,6967";"0,416";"29,995";"0,000"
"10796";"53,7020";"0,412";"29,995";"0,000"
"10797";"53,7073";"0,406";"29,940";"0,000"
"10798";"53,7105";"0,394";"29,940";"0,000"
"10799";"53,7136";"0,388";"29,970";"0,000"
"10800";"53,7168";"0,386";"29,970";"0,000"
"10801";"53,7200";"0,392";"30,020";"0,000"
"10802";"53,7231";"0,404";"30,020";"0,000"
"10803";"53,7393";"0,412";"29,950";"0,000"
"10804";"53,7432";"0,418";"29,950";"0,000"
"10805";"53,7472";"0,418";"29,925";"0,000"
"10806";"53,7512";"0,412";"29,925";"0,000"
"10807";"53,7551";"0,412";"29,925";"0,000"
"10808";"53,7605";"0,412";"29,975";"0,000"
"10809";"53,7658";"0,412";"29,975";"0,000"
"10810";"53,7712";"0,412";"29,980";"0,000"
"10811";"53,7776";"0,408";"29,980";"0,000"
"10812";"53,7840";"0,406";"29,925";"0,000"
"10813";"53,7904";"0,408";"29,925";"0,000"
"10814";"53,7968";"0,406";"29,970";"0,000"
"10815";"53,8032";"0,400";"29,970";"0,000"
"10816";"53,8072";"0,392";"29,970";"0,000"
"10817";"53,8112";"0,386";"29,975";"0,000"
"10818";"53,8152";"0,372";"29,975";"0,000"
"10819";"53,8192";"0,364";"29,955";"0,000"
"10820";"53,8232";"0,360";"29,955";"0,000"
"10821";"53,8272";"0,354";"30,000";"0,000"
"10822";"53,8312";"0,350";"30,000";"0,000"
"10823";"53,8352";"0,348";"29,920";"0,000"
"10824";"53,8416";"0,346";"29,920";"0,000"
"10825";"53,8480";"0,342";"29,920";"0,000"
"10826";"53,8543";"0,342";"29,875";"0,000"
"10827";"53,8607";"0,340";"29,875";"0,000"
"10828";"53,8671";"0,342";"29,890";"0,000"
"10829";"53,8711";"0,346";"29,890";"0,000"
"10830";"53,8751";"0,352";"29,960";"0,000"
"10831";"53,8791";"0,362";"29,960";"0,000"
"10832";"53,8831";"0,376";"30,015";"0,000"
"10833";"53,8871";"0,386";"30,015";"0,000"
"10834";"53,8911";"0,402";"29,925";"0,000"
"10835";"53,8951";"0,416";"29,925";"0,000"
"10836";"53,8991";"0,434";"29,925";"0,000"
"10837";"53,9023";"0,456";"29,960";"0,000"
"10838";"53,9054";"0,480";"29,960";"0,000"
"10839";"53,9086";"0,526";"29,930";"0,000"
"10840";"53,9118";"0,554";"29,930";"0,000"
"10841";"53,9149";"0,566";"29,930";"0,000"
"10842";"53,9310";"0,550";"29,930";"0,000"
"10843";"53,9364";"0,518";"29,955";"0,000"
"10844";"53,9417";"0,484";"29,955";"0,000"
"10845";"53,9470";"0,472";"29,955";"0,000"
"10846";"53,9524";"0,464";"29,955";"0,000"
"10847";"53,9577";"0,452";"29,955";"0,000"
"10848";"53,9630";"0,444";"29,925";"0,000"
"10849";"53,9657";"0,428";"29,925";"0,000"
"10850";"53,9683";"0,416";"29,835";"0,000"
"10851";"53,9709";"0,402";"29,835";"0,000"
"10852";"53,9736";"0,390";"29,960";"0,000"
"10853";"53,9762";"0,382";"29,960";"0,000"
"10854";"53,9788";"0,372";"29,975";"0,000"
"10855";"53,9950";"0,364";"29,975";"0,000"
"10856";"54,0003";"0,358";"29,975";"0,000"
"10857";"54,0056";"0,356";"29,975";"0,000"
"10858";"54,0109";"0,358";"29,975";"0,000"
"10859";"54,0163";"0,360";"29,910";"0,000"
"10860";"54,0216";"0,364";"29,910";"0,000"
"10861";"54,0269";"0,368";"29,935";"0,000"
"10862";"54,0315";"0,368";"29,935";"0,000"
"10863";"54,0360";"0,368";"29,975";"0,000"
"10864";"54,0406";"0,370";"29,975";"0,000"
"10865";"54,0451";"0,380";"29,975";"0,000"
"10866";"54,0497";"0,384";"29,935";"0,000"
"10867";"54,0542";"0,388";"29,935";"0,000"
"10868";"54,0588";"0,390";"29,975";"0,000"
"10869";"54,0642";"0,400";"29,975";"0,000"
"10870";"54,0695";"0,400";"29,895";"0,000"
"10871";"54,0749";"0,404";"29,895";"0,000"
"10872";"54,0802";"0,400";"29,975";"0,000"
"10873";"54,0856";"0,394";"29,975";"0,000"
"10874";"54,0909";"0,384";"29,975";"0,000"
"10875";"54,0962";"0,378";"29,985";"0,000"
"10876";"54,1015";"0,372";"29,985";"0,000"
"10877";"54,1068";"0,370";"29,925";"0,000"
"10878";"54,1121";"0,366";"29,925";"0,000"
"10879";"54,1173";"0,370";"29,970";"0,000"
"10880";"54,1226";"0,372";"29,970";"0,000"
"10881";"54,1278";"0,374";"29,980";"0,000"
"10882";"54,1331";"0,372";"29,980";"0,000"
"10883";"54,1383";"0,374";"29,865";"0,000"
"10884";"54,1435";"0,374";"29,865";"0,000"
"10885";"54,1488";"0,376";"29,865";"0,000"
"10886";"54,1528";"0,382";"29,960";"0,000"
"10887";"54,1568";"0,390";"29,960";"0,000"
"10888";"54,1608";"0,406";"29,895";"0,000"
"10889";"54,1648";"0,418";"29,895";"0,000"
"10890";"54,1701";"0,428";"29,930";"0,000"
"10891";"54,1755";"0,434";"29,930";"0,000"
"10892";"54,1808";"0,438";"29,965";"0,000"
"10893";"54,1840";"0,438";"29,965";"0,000"
"10894";"54,1871";"0,440";"29,965";"0,000"
"10895";"54,1903";"0,442";"29,940";"0,000"
"10896";"54,1934";"0,450";"29,940";"0,000"
"10897";"54,1966";"0,458";"29,920";"0,000"
"10898";"54,2047";"0,460";"29,920";"0,000"
"10899";"54,2127";"0,454";"29,970";"0,000"
"10900";"54,2181";"0,446";"29,970";"0,000"
"10901";"54,2234";"0,438";"29,950";"0,000"
"10902";"54,2287";"0,430";"29,950";"0,000"
"10903";"54,2340";"0,424";"29,960";"0,000"
"10904";"54,2394";"0,424";"29,960";"0,000"
"10905";"54,2447";"0,418";"29,960";"0,000"
"10906";"54,2479";"0,412";"30,015";"0,000"
"10907";"54,2510";"0,408";"30,015";"0,000"
"10908";"54,2542";"0,406";"29,945";"0,000"
"10909";"54,2574";"0,406";"29,945";"0,000"
"10910";"54,2605";"0,414";"29,960";"0,000"
"10911";"54,2766";"0,420";"29,960";"0,000"
"10912";"54,2805";"0,422";"29,890";"0,000"
"10913";"54,2845";"0,416";"29,890";"0,000"
"10914";"54,2885";"0,410";"29,890";"0,000"
"10915";"54,2925";"0,412";"29,955";"0,000"
"10916";"54,2979";"0,418";"29,955";"0,000"
"10917";"54,3033";"0,432";"29,925";"0,000"
"10918";"54,3086";"0,432";"29,925";"0,000"
"10919";"54,3118";"0,430";"29,935";"0,000"
"10920";"54,3150";"0,426";"29,935";"0,000"
"10921";"54,3181";"0,414";"30,030";"0,000"
"10922";"54,3213";"0,402";"30,030";"0,000"
"10923";"54,3245";"0,394";"30,030";"0,000"
"10924";"54,3406";"0,386";"29,885";"0,000"
"10925";"54,3446";"0,378";"29,885";"0,000"
"10926";"54,3486";"0,376";"29,960";"0,000"
"10927";"54,3526";"0,368";"29,960";"0,000"
"10928";"54,3566";"0,362";"29,850";"0,000"
"10929";"54,3619";"0,352";"29,850";"0,000"
"10930";"54,3672";"0,350";"29,875";"0,000"
"10931";"54,3726";"0,350";"29,875";"0,000"
"10932";"54,3757";"0,354";"29,900";"0,000"
"10933";"54,3789";"0,362";"29,900";"0,000"
"10934";"54,3821";"0,368";"29,900";"0,000"
"10935";"54,3852";"0,378";"29,970";"0,000"
"10936";"54,3884";"0,388";"29,970";"0,000"
"10937";"54,4045";"0,400";"29,985";"0,000"
"10938";"54,4098";"0,406";"29,985";"0,000"
"10939";"54,4152";"0,412";"29,985";"0,000"
"10940";"54,4205";"0,416";"29,985";"0,000"
"10941";"54,4245";"0,424";"29,955";"0,000"
"10942";"54,4285";"0,430";"29,955";"0,000"
"10943";"54,4325";"0,436";"29,955";"0,000"
"10944";"54,4365";"0,438";"29,800";"0,000"
"10945";"54,4418";"0,432";"29,800";"0,000"
"10946";"54,4471";"0,428";"29,955";"0,000"
"10947";"54,4525";"0,422";"29,955";"0,000"
"10948";"54,4578";"0,420";"29,950";"0,000"
"10949";"54,4631";"0,418";"29,950";"0,000"
"10950";"54,4684";"0,416";"29,935";"0,000"
"10951";"54,4738";"0,410";"29,935";"0,000"
"10952";"54,4791";"0,408";"29,990";"0,000"
"10953";"54,4844";"0,402";"29,990";"0,000"
"10954";"54,4884";"0,400";"29,990";"0,000"
"10955";"54,4924";"0,398";"29,930";"0,000"
"10956";"54,4964";"0,404";"29,930";"0,000"
"10957";"54,5004";"0,414";"29,895";"0,000"
"10958";"54,5058";"0,412";"29,895";"0,000"
"10959";"54,5111";"0,416";"29,885";"0,000"
"10960";"54,5164";"0,416";"29,885";"0,000"
"10961";"54,5210";"0,416";"29,935";"0,000"
"10962";"54,5255";"0,414";"29,935";"0,000"
"10963";"54,5300";"0,420";"29,935";"0,000"
"10964";"54,5346";"0,418";"29,935";"0,000"
"10965";"54,5391";"0,424";"29,935";"0,000"
"10966";"54,5437";"0,424";"29,960";"0,000"
"10967";"54,5482";"0,418";"29,960";"0,000"
"10968";"54,5562";"0,416";"29,915";"0,000"
"10969";"54,5643";"0,410";"29,915";"0,000"
"10970";"54,5683";"0,408";"29,930";"0,000"
"10971";"54,5723";"0,408";"29,930";"0,000"
"10972";"54,5763";"0,404";"29,930";"0,000"
"10973";"54,5803";"0,402";"29,880";"0,000"
"10974";"54,5856";"0,396";"29,880";"0,000"
"10975";"54,5909";"0,392";"29,975";"0,000"
"10976";"54,5962";"0,390";"29,975";"0,000"
"10977";"54,6026";"0,382";"29,920";"0,000"
"10978";"54,6090";"0,384";"29,920";"0,000"
"10979";"54,6154";"0,386";"29,900";"0,000"
"10980";"54,6218";"0,386";"29,900";"0,000"
"10981";"54,6282";"0,390";"29,935";"0,000"
"10982";"54,6322";"0,392";"29,935";"0,000"
"10983";"54,6362";"0,394";"29,935";"0,000"
"10984";"54,6402";"0,394";"29,925";"0,000"
"10985";"54,6442";"0,390";"29,925";"0,000"
"10986";"54,6482";"0,390";"29,895";"0,000"
"10987";"54,6522";"0,390";"29,895";"0,000"
"10988";"54,6562";"0,390";"29,900";"0,000"
"10989";"54,6602";"0,390";"29,900";"0,000"
"10990";"54,6634";"0,394";"29,880";"0,000"
"10991";"54,6666";"0,394";"29,880";"0,000"
"10992";"54,6697";"0,396";"29,880";"0,000"
"10993";"54,6729";"0,396";"29,925";"0,000"
"10994";"54,6760";"0,396";"29,925";"0,000"
"10995";"54,6921";"0,398";"29,920";"0,000"
"10996";"54,6975";"0,398";"29,920";"0,000"
"10997";"54,7028";"0,396";"29,910";"0,000"
"10998";"54,7082";"0,390";"29,910";"0,000"
"10999";"54,7122";"0,390";"29,885";"0,000"
"11000";"54,7162";"0,388";"29,885";"0,000"
"11001";"54,7202";"0,388";"29,905";"0,000"
"11002";"54,7242";"0,380";"29,905";"0,000"
"11003";"54,7273";"0,378";"29,905";"0,000"
"11004";"54,7305";"0,374";"29,950";"0,000"
"11005";"54,7336";"0,374";"29,950";"0,000"
"11006";"54,7368";"0,384";"29,935";"0,000"
"11007";"54,7400";"0,386";"29,935";"0,000"
"11008";"54,7561";"0,396";"29,935";"0,000"
"11009";"54,7614";"0,398";"29,935";"0,000"
"11010";"54,7668";"0,402";"29,895";"0,000"
"11011";"54,7721";"0,408";"29,895";"0,000"
"11012";"54,7774";"0,418";"29,895";"0,000"
"11013";"54,7828";"0,428";"29,960";"0,000"
"11014";"54,7881";"0,442";"29,960";"0,000"
"11015";"54,7907";"0,466";"29,885";"0,000"
"11016";"54,7933";"0,518";"29,885";"0,000"
"11017";"54,7960";"0,646";"29,905";"0,000"
"11018";"54,7986";"0,890";"29,905";"0,000"
"11019";"54,8013";"1,276";"29,910";"0,000"
"11020";"54,8039";"1,730";"29,910";"0,000"
"11021";"54,8200";"2,042";"29,915";"0,000"
"11022";"54,8254";"2,274";"29,915";"0,000"
"11023";"54,8307";"2,674";"29,915";"0,000"
"11024";"54,8360";"3,088";"29,960";"0,000"
"11025";"54,8414";"3,350";"29,960";"0,000"
"11026";"54,8467";"3,484";"29,900";"0,000"
"11027";"54,8520";"3,396";"29,900";"0,000"
"11028";"54,8573";"3,184";"29,955";"0,000"
"11029";"54,8627";"3,026";"29,955";"0,000"
"11030";"54,8680";"2,890";"29,885";"0,000"
"11031";"54,8733";"2,814";"29,885";"0,000"
"11032";"54,8786";"2,816";"29,885";"0,000"
"11033";"54,8839";"2,860";"29,915";"0,000"
"11034";"54,8880";"2,866";"29,915";"0,000"
"11035";"54,8920";"2,824";"29,845";"0,000"
"11036";"54,8960";"2,724";"29,845";"0,000"
"11037";"54,9000";"2,626";"29,890";"0,000"
"11038";"54,9053";"2,526";"29,890";"0,000"
"11039";"54,9106";"2,504";"29,875";"0,000"
"11040";"54,9159";"2,554";"29,875";"0,000"
"11041";"54,9212";"2,620";"29,875";"0,000"
"11042";"54,9265";"2,678";"29,870";"0,000"
"11043";"54,9318";"2,704";"29,870";"0,000"
"11044";"54,9371";"2,680";"29,780";"0,000"
"11045";"54,9424";"2,650";"29,780";"0,000"
"11046";"54,9477";"2,648";"29,790";"0,000"
"11047";"54,9518";"2,638";"29,790";"0,000"
"11048";"54,9558";"2,682";"29,740";"0,000"
"11049";"54,9598";"2,670";"29,740";"0,000"
"11050";"54,9639";"2,612";"29,755";"0,000"
"11051";"54,9692";"2,536";"29,755";"0,000"
"11052";"54,9745";"2,464";"29,755";"0,000"
"11053";"54,9798";"2,398";"29,815";"0,000"
"11054";"54,9830";"2,366";"29,815";"0,000"
"11055";"54,9862";"2,300";"29,760";"0,000"
"11056";"54,9893";"2,256";"29,760";"0,000"
"11057";"54,9925";"2,240";"29,775";"0,000"
"11058";"54,9957";"2,234";"29,775";"0,000"
"11059";"55,0118";"2,242";"29,730";"0,000"
"11060";"55,0158";"2,222";"29,730";"0,000"
"11061";"55,0198";"2,194";"29,730";"0,000"
"11062";"55,0237";"2,150";"29,605";"0,000"
"11063";"55,0277";"2,084";"29,605";"0,000"
"11064";"55,0334";"2,016";"29,730";"0,000"
"11065";"55,0391";"1,922";"29,730";"0,000"
"11066";"55,0447";"1,850";"29,710";"0,000"
"11067";"55,0477";"1,754";"29,710";"0,000"
"11068";"55,0507";"1,656";"29,540";"0,000"
"11069";"55,0536";"1,578";"29,540";"0,000"
"11070";"55,0566";"1,516";"29,630";"0,000"
"11071";"55,0596";"1,442";"29,630";"0,000"
"11072";"55,0756";"1,374";"29,630";"0,000"
"11073";"55,0810";"1,316";"29,640";"0,000"
"11074";"55,0863";"1,246";"29,640";"0,000"
"11075";"55,0916";"1,190";"29,695";"0,000"
"11076";"55,0957";"1,134";"29,695";"0,000"
"11077";"55,0997";"1,078";"29,640";"0,000"
"11078";"55,1037";"1,042";"29,640";"0,000"
"11079";"55,1078";"1,014";"29,625";"0,000"
"11080";"55,1141";"0,990";"29,625";"0,000"
"11081";"55,1205";"0,998";"29,625";"0,000"
"11082";"55,1269";"1,010";"29,640";"0,000"
"11083";"55,1333";"1,030";"29,640";"0,000"
"11084";"55,1397";"1,062";"29,635";"0,000"
"11085";"55,1437";"1,092";"29,635";"0,000"
"11086";"55,1477";"1,122";"29,630";"0,000"
"11087";"55,1517";"1,156";"29,630";"0,000"
"11088";"55,1557";"1,194";"29,630";"0,000"
"11089";"55,1597";"1,228";"29,630";"0,000"
"11090";"55,1637";"1,274";"29,630";"0,000"
"11091";"55,1677";"1,330";"29,640";"0,000"
"11092";"55,1717";"1,386";"29,640";"0,000"
"11093";"55,1748";"1,438";"29,600";"0,000"
"11094";"55,1780";"1,504";"29,600";"0,000"
"11095";"55,1811";"1,578";"29,590";"0,000"
"11096";"55,1843";"1,626";"29,590";"0,000"
"11097";"55,1875";"1,650";"29,650";"0,000"
"11098";"55,2036";"1,670";"29,650";"0,000"
"11099";"55,2089";"1,690";"29,610";"0,000"
"11100";"55,2142";"1,666";"29,610";"0,000"
"11101";"55,2196";"1,610";"29,610";"0,000"
"11102";"55,2249";"1,512";"29,585";"0,000"
"11103";"55,2302";"1,406";"29,585";"0,000"
"11104";"55,2356";"1,332";"29,600";"0,000"
"11105";"55,2409";"1,258";"29,600";"0,000"
"11106";"55,2462";"1,218";"29,530";"0,000"
"11107";"55,2516";"1,180";"29,530";"0,000"
"11108";"55,2569";"1,134";"29,635";"0,000"
"11109";"55,2622";"1,064";"29,635";"0,000"
"11110";"55,2675";"0,992";"29,635";"0,000"
"11111";"55,2715";"0,952";"29,545";"0,000"
"11112";"55,2755";"0,910";"29,545";"0,000"
"11113";"55,2795";"0,892";"29,600";"0,000"
"11114";"55,2835";"0,904";"29,600";"0,000"
"11115";"55,2888";"0,920";"29,545";"0,000"
"11116";"55,2942";"0,894";"29,545";"0,000"
"11117";"55,2995";"0,878";"29,565";"0,000"
"11118";"55,3021";"0,860";"29,565";"0,000"
"11119";"55,3048";"0,838";"29,530";"0,000"
"11120";"55,3074";"0,830";"29,530";"0,000"
"11121";"55,3100";"0,830";"29,530";"0,000"
"11122";"55,3127";"0,830";"29,525";"0,000"
"11123";"55,3153";"0,820";"29,525";"0,000"
"11124";"55,3315";"0,808";"29,570";"0,000"
"11125";"55,3368";"0,806";"29,570";"0,000"
"11126";"55,3421";"0,796";"29,550";"0,000"
"11127";"55,3475";"0,794";"29,550";"0,000"
"11128";"55,3528";"0,814";"29,555";"0,000"
"11129";"55,3581";"0,858";"29,555";"0,000"
"11130";"55,3634";"0,908";"29,555";"0,000"
"11131";"55,3688";"0,942";"29,570";"0,000"
"11132";"55,3741";"0,962";"29,570";"0,000"
"11133";"55,3794";"0,970";"29,595";"0,000"
"11134";"55,3847";"0,956";"29,595";"0,000"
"11135";"55,3900";"0,936";"29,570";"0,000"
"11136";"55,3954";"0,880";"29,570";"0,000"
"11137";"55,3994";"0,832";"29,515";"0,000"
"11138";"55,4034";"0,798";"29,515";"0,000"
"11139";"55,4074";"0,774";"29,515";"0,000"
"11140";"55,4114";"0,732";"29,600";"0,000"
"11141";"55,4167";"0,692";"29,600";"0,000"
"11142";"55,4220";"0,660";"29,560";"0,000"
"11143";"55,4273";"0,628";"29,560";"0,000"
"11144";"55,4305";"0,636";"29,510";"0,000"
"11145";"55,4337";"0,678";"29,510";"0,000"
"11146";"55,4368";"0,730";"29,480";"0,000"
"11147";"55,4400";"0,770";"29,480";"0,000"
"11148";"55,4432";"0,810";"29,555";"0,000"
"11149";"55,4593";"0,870";"29,555";"0,000"
"11150";"55,4633";"0,902";"29,555";"0,000"
"11151";"55,4673";"0,922";"29,555";"0,000"
"11152";"55,4713";"0,942";"29,555";"0,000"
"11153";"55,4753";"0,950";"29,510";"0,000"
"11154";"55,4806";"0,960";"29,510";"0,000"
"11155";"55,4859";"0,998";"29,560";"0,000"
"11156";"55,4913";"1,006";"29,560";"0,000"
"11157";"55,4977";"0,974";"29,550";"0,000"
"11158";"55,5041";"0,910";"29,550";"0,000"
"11159";"55,5104";"0,844";"29,550";"0,000"
"11160";"55,5168";"0,776";"29,605";"0,000"
"11161";"55,5232";"0,740";"29,605";"0,000"
"11162";"55,5264";"0,720";"29,540";"0,000"
"11163";"55,5296";"0,692";"29,540";"0,000"
"11164";"55,5328";"0,682";"29,550";"0,000"
"11165";"55,5360";"0,668";"29,550";"0,000"
"11166";"55,5392";"0,638";"29,465";"0,000"
"11167";"55,5446";"0,612";"29,465";"0,000"
"11168";"55,5499";"0,590";"29,540";"0,000"
"11169";"55,5552";"0,582";"29,540";"0,000"
"11170";"55,5584";"0,592";"29,540";"0,000"
"11171";"55,5615";"0,608";"29,620";"0,000"
"11172";"55,5647";"0,616";"29,620";"0,000"
"11173";"55,5679";"0,614";"29,580";"0,000"
"11174";"55,5710";"0,596";"29,580";"0,000"
"11175";"55,5872";"0,578";"29,545";"0,000"
"11176";"55,5925";"0,552";"29,545";"0,000"
"11177";"55,5978";"0,530";"29,575";"0,000"
"11178";"55,6032";"0,514";"29,575";"0,000"
"11179";"55,6072";"0,510";"29,575";"0,000"
"11180";"55,6112";"0,516";"29,550";"0,000"
"11181";"55,6152";"0,518";"29,550";"0,000"
"11182";"55,6192";"0,514";"29,575";"0,000"
"11183";"55,6245";"0,504";"29,575";"0,000"
"11184";"55,6298";"0,498";"29,590";"0,000"
"11185";"55,6352";"0,498";"29,590";"0,000"
"11186";"55,6405";"0,504";"29,510";"0,000"
"11187";"55,6458";"0,520";"29,510";"0,000"
"11188";"55,6511";"0,538";"29,510";"0,000"
"11189";"55,6565";"0,564";"29,550";"0,000"
"11190";"55,6618";"0,592";"29,550";"0,000"
"11191";"55,6671";"0,620";"29,555";"0,000"
"11192";"55,6711";"0,638";"29,555";"0,000"
"11193";"55,6751";"0,646";"29,590";"0,000"
"11194";"55,6791";"0,642";"29,590";"0,000"
"11195";"55,6831";"0,592";"29,565";"0,000"
"11196";"55,6863";"0,528";"29,565";"0,000"
"11197";"55,6894";"0,484";"29,590";"0,000"
"11198";"55,6926";"0,444";"29,590";"0,000"
"11199";"55,6958";"0,390";"29,590";"0,000"
"11200";"55,6989";"0,344";"29,555";"0,000"
